#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:18:30,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
"4181299228000,","0.36987892,","2.298686,",-0.5757405,-,jumping,-,30s,axes,(angular,velocity).
"4181303998000,","0.90133166,","2.4584272,",-0.63194007,-,jumping,-,30s,axes,(angular,velocity).
"4181309006000,","1.31672,","2.5207355,",-0.6579019,-,jumping,-,30s,axes,(angular,velocity).
"4181314015000,","1.6099354,","2.5085182,",-0.62796944,-,jumping,-,30s,axes,(angular,velocity).
"4181319015000,","1.813659,","2.346028,",-0.5739079,-,jumping,-,30s,axes,(angular,velocity).
"4181324016000,","1.9657644,","2.214081,",-0.46303585,-,jumping,-,30s,axes,(angular,velocity).
"4181329029000,","2.0378466,","1.8619173,",-0.3921755,-,jumping,-,30s,axes,(angular,velocity).
"4181334523000,","2.1551325,","1.2040154,",-0.08093964,-,jumping,-,30s,axes,(angular,velocity).
"4181339063000,","2.1902573,","1.0045679,",0.056505036,-,jumping,-,30s,axes,(angular,velocity).
"4181344074000,","2.1542163,","0.54519725,",0.33078352,-,jumping,-,30s,axes,(angular,velocity).
"4181349219000,","2.084883,","0.06994407,",0.6068946,-,jumping,-,30s,axes,(angular,velocity).
"4181354058000,","2.0082195,","-0.33017266,",0.8707884,-,jumping,-,30s,axes,(angular,velocity).
"4181358994000,","1.92392,","-0.5934556,",1.1218541,-,jumping,-,30s,axes,(angular,velocity).
"4181364032000,","1.7944167,","-0.77763146,",1.3326025,-,jumping,-,30s,axes,(angular,velocity).
"4181369007000,","1.6872098,","-0.960891,",1.5070046,-,jumping,-,30s,axes,(angular,velocity).
"4181374054000,","1.6087136,","-1.169807,",1.6646078,-,jumping,-,30s,axes,(angular,velocity).
"4181379061000,","1.5735888,","-1.409877,",1.7953329,-,jumping,-,30s,axes,(angular,velocity).
"4181384054000,","1.5705346,","-1.6288722,",1.9043725,-,jumping,-,30s,axes,(angular,velocity).
"4181389054000,","1.6264287,","-1.704314,",1.9425515,-,jumping,-,30s,axes,(angular,velocity).
"4181394026000,","1.7620409,","-1.6194037,",1.9110919,-,jumping,-,30s,axes,(angular,velocity).
"4181399205000,","1.9443841,","-1.423316,",1.8399261,-,jumping,-,30s,axes,(angular,velocity).
"4181404049000,","2.1762075,","-1.2027937,",1.7391334,-,jumping,-,30s,axes,(angular,velocity).
"4181409014000,","2.4022276,","-1.0409144,",1.6044376,-,jumping,-,30s,axes,(angular,velocity).
"4181414014000,","2.525317,","-0.9334021,",1.4223998,-,jumping,-,30s,axes,(angular,velocity).
"4181419052000,","2.5665503,","-0.8384125,",1.2431108,-,jumping,-,30s,axes,(angular,velocity).
"4181424017000,","2.576935,","-0.79290307,",1.0635164,-,jumping,-,30s,axes,(angular,velocity).
"4181429036000,","2.564107,","-0.70463306,",0.98899084,-,jumping,-,30s,axes,(angular,velocity).
"4181434449000,","2.559831,","-0.50335294,",0.8582657,-,jumping,-,30s,axes,(angular,velocity).
"4181439078000,","2.5573874,","-0.42546764,",0.8338311,-,jumping,-,30s,axes,(angular,velocity).
"4181443951000,","2.5665503,","-0.25961772,",0.8002335,-,jumping,-,30s,axes,(angular,velocity).
"4181449172000,","2.5815165,","-0.11301007,",0.7593055,-,jumping,-,30s,axes,(angular,velocity).
"4181454064000,","2.6074784,","0.06261369,",0.71959925,-,jumping,-,30s,axes,(angular,velocity).
"4181459027000,","2.6529877,","0.26450464,",0.6411031,-,jumping,-,30s,axes,(angular,velocity).
"4181464025000,","2.7311785,","0.47525316,",0.535118,-,jumping,-,30s,axes,(angular,velocity).
"4181469198000,","2.8096747,","0.6795876,",0.41996986,-,jumping,-,30s,axes,(angular,velocity).
"4181474028000,","2.8524354,","0.8332202,",0.2706133,-,jumping,-,30s,axes,(angular,velocity).
"4181478947000,","2.8166997,","1.024421,",0.12003502,-,jumping,-,30s,axes,(angular,velocity).
"4181483994000,","2.7030787,","1.3048081,",0.016798794,-,jumping,-,30s,axes,(angular,velocity).
"4181489035000,","2.5127943,","1.670411,",-0.056199603,-,jumping,-,30s,axes,(angular,velocity).
"4181493969000,","2.289523,","2.0277672,",-0.12522738,-,jumping,-,30s,axes,(angular,velocity).
"4181499227000,","2.0222695,","2.3081543,",-0.22724187,-,jumping,-,30s,axes,(angular,velocity).
"4181504000000,","1.6762142,","2.4541512,",-0.33658674,-,jumping,-,30s,axes,(angular,velocity).
"4181508984000,","1.3332134,","2.4517076,",-0.4569272,-,jumping,-,30s,axes,(angular,velocity).
"4181514009000,","1.0189233,","2.3261747,",-0.49846604,-,jumping,-,30s,axes,(angular,velocity).
"4181519071000,","0.7284568,","2.0583105,",-0.5131268,-,jumping,-,30s,axes,(angular,velocity).
"4181524028000,","0.4352415,","1.8677205,",-0.50579643,-,jumping,-,30s,axes,(angular,velocity).
"4181529015000,","0.30207285,","1.3784174,",-0.49632803,-,jumping,-,30s,axes,(angular,velocity).
"4181534404000,","0.040927973,","0.7501425,",-0.453262,-,jumping,-,30s,axes,(angular,velocity).
"4181539166000,","-0.34483343,","0.04642576,",-0.43279803,-,jumping,-,30s,axes,(angular,velocity).
"4181543948000,","-0.48472157,","-0.5757405,",-0.3717115,-,jumping,-,30s,axes,(angular,velocity).
"4181549221000,","-0.8249735,","-0.91996306,",-0.27366763,-,jumping,-,30s,axes,(angular,velocity).
"4181554006000,","-1.2345587,","-0.97524637,",-0.18234327,-,jumping,-,30s,axes,(angular,velocity).
"4181559040000,","-1.6285667,","-0.86070913,",-0.044593163,-,jumping,-,30s,axes,(angular,velocity).
"4181564038000,","-1.969735,","-0.6236934,",0.07849618,-,jumping,-,30s,axes,(angular,velocity).
"4181569006000,","-2.1704042,","-0.25442538,",0.19822577,-,jumping,-,30s,axes,(angular,velocity).
"4181574033000,","-2.2159138,","0.21899518,",0.30543262,-,jumping,-,30s,axes,(angular,velocity).
"4181578985000,","-2.1007655,","0.68691796,",0.355829,-,jumping,-,30s,axes,(angular,velocity).
"4181584047000,","-1.894904,","0.9440922,",0.3943135,-,jumping,-,30s,axes,(angular,velocity).
"4181588970000,","-1.6972891,","0.9016371,",0.41996986,-,jumping,-,30s,axes,(angular,velocity).
"4181593964000,","-1.5583172,","0.54061574,",0.4166101,-,jumping,-,30s,axes,(angular,velocity).
"4181599183000,","-1.4712689,","-0.008552114,",0.37323865,-,jumping,-,30s,axes,(angular,velocity).
"4181604017000,","-1.4040737,","-0.54336464,",0.35246924,-,jumping,-,30s,axes,(angular,velocity).
"4181608985000,","-1.3154984,","-1.0033462,",0.35888332,-,jumping,-,30s,axes,(angular,velocity).
"4181614104000,","-1.1652255,","-1.2840388,",0.38545597,-,jumping,-,30s,axes,(angular,velocity).
"4181619005000,","-1.0103711,","-1.3393221,",0.4007276,-,jumping,-,30s,axes,(angular,velocity).
"4181624033000,","-0.9443977,","-1.310306,",0.4202753,-,jumping,-,30s,axes,(angular,velocity).
"4181629014000,","-0.86559606,","-1.1291844,",0.44593164,-,jumping,-,30s,axes,(angular,velocity).
"4181634073000,","-0.84116143,","-0.7825184,",0.46853364,-,jumping,-,30s,axes,(angular,velocity).
"4181639044000,","-0.86193085,","-0.29077184,",0.47403142,-,jumping,-,30s,axes,(angular,velocity).
"4181644036000,","-0.9068295,","0.23884831,",0.44806966,-,jumping,-,30s,axes,(angular,velocity).
"4181649153000,","-0.92271197,","0.71837753,",0.38820487,-,jumping,-,30s,axes,(angular,velocity).
"4181654020000,","-0.9071349,","1.0180069,",0.3118467,-,jumping,-,30s,axes,(angular,velocity).
"4181659001000,","-0.8579602,","1.1200215,",0.21960606,-,jumping,-,30s,axes,(angular,velocity).
"4181664014000,","-0.7611381,","1.1362094,",0.12705997,-,jumping,-,30s,axes,(angular,velocity).
"4181669000000,","-0.67256266,","1.1557571,",0.042760566,-,jumping,-,30s,axes,(angular,velocity).
"4181674005000,","-0.5873469,","1.187522,",-0.02443461,-,jumping,-,30s,axes,(angular,velocity).
"4181679016000,","-0.5305365,","1.1759156,",-0.09743301,-,jumping,-,30s,axes,(angular,velocity).
"4181684022000,","-0.48380527,","1.1383474,",-0.14752395,-,jumping,-,30s,axes,(angular,velocity).
"4181689020000,","-0.43554693,","1.103528,",-0.19700404,-,jumping,-,30s,axes,(angular,velocity).
"4181694038000,","-0.40744713,","1.0687088,",-0.25625798,-,jumping,-,30s,axes,(angular,velocity).
"4181699096000,","-0.38759398,","1.0387764,",-0.310625,-,jumping,-,30s,axes,(angular,velocity).
"4181704013000,","-0.38912117,","1.0088439,",-0.376293,-,jumping,-,30s,axes,(angular,velocity).
"4181709000000,","-0.4156938,","0.9810496,",-0.43310347,-,jumping,-,30s,axes,(angular,velocity).
"4181713966000,","-0.4334089,","0.97524637,",-0.49174652,-,jumping,-,30s,axes,(angular,velocity).
"4181719011000,","-0.4636467,","0.95203346,",-0.5198463,-,jumping,-,30s,axes,(angular,velocity).
"4181723987000,","-0.47219884,","0.9236283,",-0.559858,-,jumping,-,30s,axes,(angular,velocity).
"4181728969000,","-0.50885075,","0.890947,",-0.5729916,-,jumping,-,30s,axes,(angular,velocity).
"4181734017000,","-0.55955255,","0.82619524,",-0.5699373,-,jumping,-,30s,axes,(angular,velocity).
"4181739100000,","-0.59528816,","0.7153232,",-0.5503896,-,jumping,-,30s,axes,(angular,velocity).
"4181744015000,","-0.6545421,","0.52839845,",-0.5366451,-,jumping,-,30s,axes,(angular,velocity).
"4181749180000,","-0.7284568,","0.2669481,",-0.5235115,-,jumping,-,30s,axes,(angular,velocity).
"4181753965000,","-0.8374963,","-0.07880162,",-0.537256,-,jumping,-,30s,axes,(angular,velocity).
"4181759046000,","-0.9798279,","-0.49388456,",-0.61269784,-,jumping,-,30s,axes,(angular,velocity).
"4181763943000,","-1.1887437,","-0.9651671,",-0.7058548,-,jumping,-,30s,axes,(angular,velocity).
"4181769053000,","-1.4159856,","-1.5027285,",-0.788627,-,jumping,-,30s,axes,(angular,velocity).
"4181773987000,","-1.627345,","-1.8799378,",-0.78038037,-,jumping,-,30s,axes,(angular,velocity).
"4181779026000,","-1.990199,","-1.8683313,",-0.6383542,-,jumping,-,30s,axes,(angular,velocity).
"4181784019000,","-2.579073,","-1.6142114,",-0.43860126,-,jumping,-,30s,axes,(angular,velocity).
"4181789003000,","-3.2125404,","-1.4731015,",-0.2660318,-,jumping,-,30s,axes,(angular,velocity).
"4181794027000,","-3.5747833,","-1.3729197,",-0.10598512,-,jumping,-,30s,axes,(angular,velocity).
"4181799168000,","-3.4352007,","-0.96577793,",0.11148291,-,jumping,-,30s,axes,(angular,velocity).
"4181804007000,","-2.9755247,","-0.2773328,",0.321926,-,jumping,-,30s,axes,(angular,velocity).
"4181808971000,","-2.8023443,","0.30879238,",0.44806966,-,jumping,-,30s,axes,(angular,velocity).
"4181813976000,","-2.9883528,","0.47555858,",0.5311473,-,jumping,-,30s,axes,(angular,velocity).
"4181819000000,","-3.0057623,","0.44776422,",0.5720753,-,jumping,-,30s,axes,(angular,velocity).
"4181824105000,","-2.6752844,","0.10262536,",0.5748242,-,jumping,-,30s,axes,(angular,velocity).
"4181828961000,","-2.031127,","0.21013765,",0.4636467,-,jumping,-,30s,axes,(angular,velocity).
"4181834026000,","-1.6190983,","0.75808376,",0.2996294,-,jumping,-,30s,axes,(angular,velocity).
"4181839114000,","-1.5338826,","1.3961325,",0.16707164,-,jumping,-,30s,axes,(angular,velocity).
"4181843969000,","-1.3848315,","1.7311921,",0.032375857,-,jumping,-,30s,axes,(angular,velocity).
"4181849197000,","-1.1823297,","1.5690074,",-0.16126843,-,jumping,-,30s,axes,(angular,velocity).
"4181854076000,","-1.1688906,","0.9773844,",-0.43554693,-,jumping,-,30s,axes,(angular,velocity).
"4181858967000,","-1.3240504,","0.45540005,",-0.6398814,-,jumping,-,30s,axes,(angular,velocity).
"4181864018000,","-1.5100589,","0.2565634,",-0.68752885,-,jumping,-,30s,axes,(angular,velocity).
"4181868986000,","-1.4795157,","0.3662137,",-0.72356987,-,jumping,-,30s,axes,(angular,velocity).
"4181874030000,","-1.1917981,","0.4474588,",-0.8078693,-,jumping,-,30s,axes,(angular,velocity).
"4181879036000,","-0.90377516,","0.29138273,",-0.86132,-,jumping,-,30s,axes,(angular,velocity).
"4181884030000,","-0.7263188,","0.12370021,",-0.9034697,-,jumping,-,30s,axes,(angular,velocity).
"4181889072000,","-0.50640726,","0.05681047,",-0.9211848,-,jumping,-,30s,axes,(angular,velocity).
"4181894079000,","-0.20189096,","0.05222898,",-0.89919364,-,jumping,-,30s,axes,(angular,velocity).
"4181899073000,","0.12095132,","0.057421334,",-0.82986045,-,jumping,-,30s,axes,(angular,velocity).
"4181904389000,","0.4016439,","0.05467244,",-0.6747007,-,jumping,-,30s,axes,(angular,velocity).
"4181909032000,","0.6374379,","0.03756821,",-0.47555858,-,jumping,-,30s,axes,(angular,velocity).
"4181914024000,","0.8713993,","0.0421497,",-0.26511553,-,jumping,-,30s,axes,(angular,velocity).
"4181919459000,","0.9850202,","9.162979e-4,",-0.047647487,-,jumping,-,30s,axes,(angular,velocity).
"4181924029000,","1.3106114,","-0.049785517,",0.07574729,-,jumping,-,30s,axes,(angular,velocity).
"4181929021000,","1.4049901,","-0.20830505,",0.3463606,-,jumping,-,30s,axes,(angular,velocity).
"4181934033000,","1.5809193,","-0.3436117,",0.5537493,-,jumping,-,30s,axes,(angular,velocity).
"4181939071000,","1.7095064,","-0.605062,",0.7693848,-,jumping,-,30s,axes,(angular,velocity).
"4181943949000,","1.7980819,","-0.99173975,",0.98471475,-,jumping,-,30s,axes,(angular,velocity).
"4181949219000,","1.8707749,","-1.3988814,",1.180497,-,jumping,-,30s,axes,(angular,velocity).
"4181954076000,","1.9468275,","-1.7611245,",1.328021,-,jumping,-,30s,axes,(angular,velocity).
"4181958981000,","1.9825631,","-2.039679,",1.4340062,-,jumping,-,30s,axes,(angular,velocity).
"4181964026000,","2.0176878,","-2.2116377,",1.496009,-,jumping,-,30s,axes,(angular,velocity).
"4181969450000,","2.064419,","-2.2870796,",1.5149459,-,jumping,-,30s,axes,(angular,velocity).
"4181974037000,","2.1606305,","-2.2773056,",1.4367551,-,jumping,-,30s,axes,(angular,velocity).
"4181979021000,","2.332589,","-2.1835377,",1.2855659,-,jumping,-,30s,axes,(angular,velocity).
"4181983983000,","2.562885,","-2.0018053,",1.0961977,-,jumping,-,30s,axes,(angular,velocity).
"4181988985000,","2.7934868,","-1.7690657,",0.9294315,-,jumping,-,30s,axes,(angular,velocity).
"4181993942000,","2.9911017,","-1.5317446,",0.7974846,-,jumping,-,30s,axes,(angular,velocity).
"4181999084000,","3.0995302,","-1.2134838,",0.70402217,-,jumping,-,30s,axes,(angular,velocity).
"4182004027000,","3.1963525,","-0.78801614,",0.6243043,-,jumping,-,30s,axes,(angular,velocity).
"4182008996000,","3.2953126,","-0.5647449,",0.55680364,-,jumping,-,30s,axes,(angular,velocity).
"4182014114000,","3.3191364,","-0.19394971,",0.4373795,-,jumping,-,30s,axes,(angular,velocity).
"4182019012000,","3.3429601,","0.07880162,",0.36957347,-,jumping,-,30s,axes,(angular,velocity).
"4182024005000,","3.3417382,","0.2883284,",0.23884831,-,jumping,-,30s,axes,(angular,velocity).
"4182028965000,","3.300505,","0.46395215,",0.11056661,-,jumping,-,30s,axes,(angular,velocity).
"4182034143000,","3.261104,","0.68783426,",-0.008857546,-,jumping,-,30s,axes,(angular,velocity).
"4182038981000,","3.2430835,","0.8961393,",-0.10934488,-,jumping,-,30s,axes,(angular,velocity).
"4182043987000,","3.2357533,","1.0680978,",-0.15607607,-,jumping,-,30s,axes,(angular,velocity).
"4182049099000,","3.2534683,","1.2311989,",-0.16798794,-,jumping,-,30s,axes,(angular,velocity).
"4182054141000,","3.2882876,","1.4776831,",-0.17867808,-,jumping,-,30s,axes,(angular,velocity).
"4182058976000,","3.28279,","1.8188512,",-0.19486602,-,jumping,-,30s,axes,(angular,velocity).
"4182063973000,","3.2330043,","2.245846,",-0.18784106,-,jumping,-,30s,axes,(angular,velocity).
"4182068962000,","3.1667254,","2.694832,",-0.20555615,-,jumping,-,30s,axes,(angular,velocity).
"4182074016000,","3.059824,","3.0949488,",-0.2556471,-,jumping,-,30s,axes,(angular,velocity).
"4182079090000,","2.9107728,","3.3957999,",-0.33536503,-,jumping,-,30s,axes,(angular,velocity).
"4182084038000,","2.6899452,","3.6349537,",-0.40653083,-,jumping,-,30s,axes,(angular,velocity).
"4182089101000,","2.399784,","3.768733,",-0.43554693,-,jumping,-,30s,axes,(angular,velocity).
"4182093972000,","1.9990565,","3.6651914,",-0.40958515,-,jumping,-,30s,axes,(angular,velocity).
"4182099232000,","1.5036448,","3.2394185,",-0.30848694,-,jumping,-,30s,axes,(angular,velocity).
"4182103991000,","0.9804387,","2.4367414,",-0.15271631,-,jumping,-,30s,axes,(angular,velocity).
"4182109040000,","0.464563,","1.9285016,",0.025350908,-,jumping,-,30s,axes,(angular,velocity).
"4182113957000,","0.029626964,","0.8848383,",0.12003502,-,jumping,-,30s,axes,(angular,velocity).
"4182119093000,","-0.1600467,","-0.13530666,",0.28191432,-,jumping,-,30s,axes,(angular,velocity).
"4182124067000,","-0.49480084,","-1.0256428,",0.40775254,-,jumping,-,30s,axes,(angular,velocity).
"4182129043000,","-0.77763146,","-1.7208074,",0.4465425,-,jumping,-,30s,axes,(angular,velocity).
"4182134014000,","-1.0134255,","-2.309376,",0.40500367,-,jumping,-,30s,axes,(angular,velocity).
"4182138987000,","-1.187522,","-2.8093693,",0.3472769,-,jumping,-,30s,axes,(angular,velocity).
"4182144071000,","-1.319469,","-3.1450398,",0.31215215,-,jumping,-,30s,axes,(angular,velocity).
"4182149281000,","-1.4450017,","-3.2840116,",0.27000242,-,jumping,-,30s,axes,(angular,velocity).
"4182153984000,","-1.5427402,","-3.1908545,",0.24220806,-,jumping,-,30s,axes,(angular,velocity).
"4182158887000,","-1.6203201,","-2.924212,",0.20066923,-,jumping,-,30s,axes,(angular,velocity).
"4182163901000,","-1.6077974,","-2.477364,",0.13530666,-,jumping,-,30s,axes,(angular,velocity).
"4182168896000,","-1.4944818,","-1.9312505,",0.071776666,-,jumping,-,30s,axes,(angular,velocity).
"4182173889000,","-1.3041973,","-1.3881912,",0.03023783,-,jumping,-,30s,axes,(angular,velocity).
"4182178879000,","-1.1065824,","-0.9300423,",0.003970624,-,jumping,-,30s,axes,(angular,velocity).
"4182183901000,","-0.93554014,","-0.625526,",-0.018325957,-,jumping,-,30s,axes,(angular,velocity).
"4182188863000,","-0.7996226,","-0.539394,",-0.050701816,-,jumping,-,30s,axes,(angular,velocity).
"4182193862000,","-0.754724,","-0.5546656,",-0.09040806,-,jumping,-,30s,axes,(angular,velocity).
"4182198955000,","-0.7648033,","-0.535118,",-0.11759156,-,jumping,-,30s,axes,(angular,velocity).
"4182203910000,","-0.8014552,","-0.5009095,",-0.1151481,-,jumping,-,30s,axes,(angular,velocity).
"4182208876000,","-0.8228355,","-0.35124752,",-0.10842858,-,jumping,-,30s,axes,(angular,velocity).
"4182213896000,","-0.82986045,","-0.19914207,",-0.08368854,-,jumping,-,30s,axes,(angular,velocity).
"4182218886000,","-0.8359691,","-0.064446285,",-0.090713486,-,jumping,-,30s,axes,(angular,velocity).
"4182223924000,","-0.8341365,","0.021991149,",-0.10323623,-,jumping,-,30s,axes,(angular,velocity).
"4182228874000,","-0.8384125,","0.070249505,",-0.1255328,-,jumping,-,30s,axes,(angular,velocity).
"4182233949000,","-0.8417723,","0.14202617,",-0.15363261,-,jumping,-,30s,axes,(angular,velocity).
"4182238891000,","-0.8604037,","0.21135938,",-0.18325958,-,jumping,-,30s,axes,(angular,velocity).
"4182243923000,","-0.87017757,","0.321926,",-0.18661933,-,jumping,-,30s,axes,(angular,velocity).
"4182249048000,","-0.8918633,","0.44409904,",-0.17928895,-,jumping,-,30s,axes,(angular,velocity).
"4182253960000,","-0.91415983,","0.58093286,",-0.1826487,-,jumping,-,30s,axes,(angular,velocity).
"4182259000000,","-0.9575313,","0.7144069,",-0.17348573,-,jumping,-,30s,axes,(angular,velocity).
"4182263955000,","-0.99265605,","0.86315256,",-0.15882497,-,jumping,-,30s,axes,(angular,velocity).
"4182268989000,","-1.0256428,","0.9746355,",-0.14996742,-,jumping,-,30s,axes,(angular,velocity).
"4182273977000,","-1.0751228,","1.0149527,",-0.15057829,-,jumping,-,30s,axes,(angular,velocity).
"4182278964000,","-1.099252,","0.9950995,",-0.16798794,-,jumping,-,30s,axes,(angular,velocity).
"4182284005000,","-1.1285735,","0.9147707,",-0.19211712,-,jumping,-,30s,axes,(angular,velocity).
"4182288957000,","-1.1548407,","0.78801614,",-0.23976462,-,jumping,-,30s,axes,(angular,velocity).
"4182293967000,","-1.1786644,","0.62980205,",-0.28863382,-,jumping,-,30s,axes,(angular,velocity).
"4182299193000,","-1.1863003,","0.48075095,",-0.3594942,-,jumping,-,30s,axes,(angular,velocity).
"4182303897000,","-1.208597,","0.4156938,",-0.39492437,-,jumping,-,30s,axes,(angular,velocity).
"4182308861000,","-1.2183707,","0.29046643,",-0.5009095,-,jumping,-,30s,axes,(angular,velocity).
"4182313860000,","-1.2425,","0.19120082,",-0.6273586,-,jumping,-,30s,axes,(angular,velocity).
"4182318882000,","-1.2470814,","0.129198,",-0.7535023,-,jumping,-,30s,axes,(angular,velocity).
"4182323858000,","-1.2452488,","0.0888809,",-0.8927795,-,jumping,-,30s,axes,(angular,velocity).
"4182328855000,","-1.2186762,","0.03726278,",-1.0302242,-,jumping,-,30s,axes,(angular,velocity).
"4182333907000,","-1.2027937,","-0.02443461,",-1.1496484,-,jumping,-,30s,axes,(angular,velocity).
"4182338865000,","-1.1881329,","-0.1160644,",-1.239751,-,jumping,-,30s,axes,(angular,velocity).
"4182343855000,","-1.1533136,","-0.24465153,",-1.3139712,-,jumping,-,30s,axes,(angular,velocity).
