#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:46:44,0.009773844,-,fall,forward,lying,-,(angular,velocity).
##########################################,"-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890232598000,","0.0070249503,","0.005497787,",0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"890237731000,","0.017715093,","9.162979e-4,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"890242815000,","0.0125227375,","0.012217305,",0.015271631,-,fall,forward,lying,-,(angular,velocity).
"890247676000,","0.008246681,","0.0076358155,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"890252628000,","0.01863139,","0.0061086523,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"890257627000,","0.013744468,","0.009468411,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"890262682000,","0.016493361,","0.011301007,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"890267707000,","0.012217305,","0.007330383,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"890272812000,","0.013439035,","0.01282817,",0.018936822,-,fall,forward,lying,-,(angular,velocity).
"890277667000,","0.0012217305,","0.013744468,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"890282626000,","-9.162979e-4,","0.004276057,",0.024129177,-,fall,forward,lying,-,(angular,velocity).
"890287703000,","0.013133603,","0.0021380284,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"890292649000,","0.006414085,","-0.0070249503,",0.015271631,-,fall,forward,lying,-,(angular,velocity).
"890297613000,","0.004276057,","-0.0076358155,",0.022602014,-,fall,forward,lying,-,(angular,velocity).
"890302683000,","0.0015271631,","-0.004886922,",0.022602014,-,fall,forward,lying,-,(angular,velocity).
"890307608000,","0.004581489,","-0.004276057,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"890312663000,","0.004581489,","-0.008246681,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"890317591000,","0.0067195175,","-0.015271631,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"890322758000,","-0.005192355,","-0.007941248,",0.008857546,-,fall,forward,lying,-,(angular,velocity).
"890327604000,","-0.004886922,","-0.003970624,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"890332670000,","-0.004581489,","0.0033597588,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890337677000,","0.0033597588,","0.00580322,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"890342628000,","-0.0036651916,","0.0061086523,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"890347612000,","0.007330383,","0.004276057,",0.007941248,-,fall,forward,lying,-,(angular,velocity).
"890352609000,","0.0018325958,","0.0036651916,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"890357596000,","0.014660766,","0.009773844,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890362809000,","0.007941248,","0.0061086523,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"890367690000,","0.0070249503,","0.008246681,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"890373137000,","6.1086525e-4,","0.016798794,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"890377673000,","0.008552114,","0.00580322,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890382574000,","0.0076358155,","0.011911872,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"890387680000,","0.0015271631,","0.009468411,",0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"890392595000,","-0.004886922,","0.011301007,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"890397624000,","-9.162979e-4,","0.012217305,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"890402601000,","6.1086525e-4,","0.0125227375,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"890407602000,","0.008552114,","0.010995574,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"890412734000,","0.007941248,","0.008552114,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"890417644000,","0.009773844,","0.014049901,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"890422674000,","0.004581489,","0.006414085,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"890427663000,","0.004581489,","0.0067195175,",0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"890432625000,","-6.1086525e-4,","0.013133603,",0.004581489,-,fall,forward,lying,-,(angular,velocity).
"890437644000,","-6.1086525e-4,","0.003970624,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"890442631000,","-0.005497787,","-0.0015271631,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"890447658000,","0.00580322,","0.0018325958,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"890452609000,","-0.0012217305,","0.0036651916,",-0.009468411,-,fall,forward,lying,-,(angular,velocity).
"890457601000,","-0.007941248,","0.00580322,",-0.011301007,-,fall,forward,lying,-,(angular,velocity).
"890462725000,","-0.007941248,","6.1086525e-4,",-0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"890467598000,","-0.0076358155,","-0.010995574,",-0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"890472686000,","-0.005192355,","-0.0027488936,",-0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"890477580000,","-0.015577064,","-0.007941248,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"890482625000,","-0.018020526,","-0.0021380284,",-0.006414085,-,fall,forward,lying,-,(angular,velocity).
"890487661000,","-0.01038471,","-0.0015271631,",-0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"890492700000,","-0.01160644,","0.0015271631,",-0.003970624,-,fall,forward,lying,-,(angular,velocity).
"890497622000,","-0.016493361,","-0.0033597588,",-0.003970624,-,fall,forward,lying,-,(angular,velocity).
"890502670000,","-0.010995574,","3.0543262e-4,",-0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"890507621000,","-0.013133603,","-0.0027488936,",-0.004581489,-,fall,forward,lying,-,(angular,velocity).
"890512658000,","-0.0076358155,","0.009162978,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"890517691000,","-0.003970624,","0.006414085,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"890522672000,","-0.0106901415,","0.008857546,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"890527670000,","-0.020463986,","0.01282817,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"890532605000,","-0.013133603,","0.01282817,",0.009162978,-,fall,forward,lying,-,(angular,velocity).
"890537734000,","-0.013133603,","0.00580322,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"890542605000,","-0.005192355,","-0.002443461,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"890547680000,","-0.017715093,","-3.0543262e-4,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"890552671000,","-0.009468411,","-0.0033597588,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"890557605000,","-0.0027488936,","-0.0061086523,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"890562789000,","-0.0036651916,","-0.003970624,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"890567684000,","-0.004276057,","-0.0015271631,",-0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"890572780000,","-0.005192355,","-0.009162978,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"890577663000,","-0.0027488936,","-0.008857546,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"890582629000,","6.1086525e-4,","-0.00580322,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890587753000,","0.0018325958,","-0.0070249503,",0.0027488936,-,fall,forward,lying,-,(angular,velocity).
"890592774000,","0.0015271631,","-0.0036651916,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"890597707000,","-0.008857546,","-0.010995574,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"890602660000,","0.0027488936,","-0.0027488936,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"890607616000,","-9.162979e-4,","-0.0033597588,",-0.010995574,-,fall,forward,lying,-,(angular,velocity).
"890612799000,","-0.0070249503,","-0.0030543262,",-0.011911872,-,fall,forward,lying,-,(angular,velocity).
"890617700000,","-0.013133603,","-0.01160644,",-0.004276057,-,fall,forward,lying,-,(angular,velocity).
"890622892000,","0.002443461,","0.0012217305,",-0.01038471,-,fall,forward,lying,-,(angular,velocity).
"890627677000,","3.0543262e-4,","0.00580322,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"890632653000,","9.162979e-4,","-3.0543262e-4,",-0.010079277,-,fall,forward,lying,-,(angular,velocity).
"890637690000,","-0.0067195175,","-0.005497787,",-0.008857546,-,fall,forward,lying,-,(angular,velocity).
"890642592000,","-3.0543262e-4,","-0.0030543262,",-0.009162978,-,fall,forward,lying,-,(angular,velocity).
"890647662000,","-0.008857546,","-0.007941248,",-0.007941248,-,fall,forward,lying,-,(angular,velocity).
"890652595000,","-0.008552114,","-0.006414085,",-0.014660766,-,fall,forward,lying,-,(angular,velocity).
"890657690000,","-0.007330383,","-0.013133603,",-0.004886922,-,fall,forward,lying,-,(angular,velocity).
"890662719000,","-6.1086525e-4,","-0.015882496,",-0.01038471,-,fall,forward,lying,-,(angular,velocity).
"890667682000,","-0.004886922,","-0.015882496,",-0.007941248,-,fall,forward,lying,-,(angular,velocity).
"890672683000,","-0.013439035,","-0.019242255,",-0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"890677667000,","-0.0015271631,","-0.0143553335,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"890682687000,","9.162979e-4,","-0.016798794,",-0.004886922,-,fall,forward,lying,-,(angular,velocity).
"890687666000,","-0.0021380284,","-0.016187929,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"890692679000,","0.0030543262,","-0.014660766,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"890697707000,","0.003970624,","-0.019547688,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"890702566000,","9.162979e-4,","-0.016187929,",0.006414085,-,fall,forward,lying,-,(angular,velocity).
"890707533000,","-9.162979e-4,","-0.023823744,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"890712564000,","0.0033597588,","-0.017715093,",0.013744468,-,fall,forward,lying,-,(angular,velocity).
"890717514000,","0.0018325958,","-0.014049901,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890722504000,","0.013744468,","-0.013133603,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890727491000,","-0.0036651916,","-0.010995574,",0.004581489,-,fall,forward,lying,-,(angular,velocity).
"890732495000,","0.003970624,","-0.026267206,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"890737566000,","0.011301007,","-0.017104227,",0.004581489,-,fall,forward,lying,-,(angular,velocity).
"890742511000,","0.005497787,","-0.018325957,",0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"890747524000,","0.0030543262,","-0.019242255,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"890752763000,","-0.0018325958,","-0.011301007,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"890757506000,","-6.1086525e-4,","-0.014966198,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"890762565000,","-0.008857546,","-0.01038471,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"890767628000,","-0.007941248,","-0.004581489,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"890772577000,","-0.004886922,","-0.007941248,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"890777574000,","6.1086525e-4,","-0.007330383,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"890782557000,","-0.0027488936,","-0.011911872,",0.008857546,-,fall,forward,lying,-,(angular,velocity).
"890787572000,","0.005192355,","-0.008246681,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"890792609000,","-0.004581489,","-0.016798794,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"890797600000,","0.005192355,","-0.013744468,",0.007941248,-,fall,forward,lying,-,(angular,velocity).
"890802630000,","-0.0070249503,","-0.01863139,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"890807595000,","0.007330383,","-0.008857546,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"890812645000,","0.009468411,","-0.009773844,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"890817595000,","0.004581489,","-0.016493361,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"890822600000,","0.0036651916,","-0.023823744,",6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"890827577000,","0.003970624,","-0.019547688,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"890832589000,","0.006414085,","-0.024129177,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"890838347000,","0.015577064,","-0.020463986,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"890842608000,","-0.0030543262,","-0.020158553,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"890847603000,","-0.0067195175,","-0.03481932,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"890852603000,","-6.1086525e-4,","-0.028405234,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"890857955000,","0.005497787,","-0.014660766,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"890862678000,","0.0106901415,","-0.010079277,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"890867605000,","0.004276057,","-0.008246681,",0.01038471,-,fall,forward,lying,-,(angular,velocity).
"890872613000,","0.0030543262,","-0.010995574,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"890877539000,","0.008552114,","-0.0076358155,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"890882577000,","0.0021380284,","-0.002443461,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"890887595000,","0.003970624,","-0.0061086523,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"890892585000,","0.007941248,","-0.0030543262,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"890897619000,","0.009162978,","0.0030543262,",0.018325957,-,fall,forward,lying,-,(angular,velocity).
"890902606000,","0.009162978,","-0.0061086523,",0.018325957,-,fall,forward,lying,-,(angular,velocity).
"890907578000,","0.01038471,","-0.006414085,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"890912666000,","0.01038471,","-0.004276057,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"890917933000,","0.004276057,","-0.002443461,",0.017715093,-,fall,forward,lying,-,(angular,velocity).
"890922720000,","0.009468411,","0.005497787,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"890927680000,","0.01038471,","0.0061086523,",0.020463986,-,fall,forward,lying,-,(angular,velocity).
"890932604000,","0.0106901415,","0.0033597588,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"890937750000,","0.009773844,","9.162979e-4,",0.022907447,-,fall,forward,lying,-,(angular,velocity).
"890942604000,","0.007330383,","-0.003970624,",0.022602014,-,fall,forward,lying,-,(angular,velocity).
"890947678000,","0.013744468,","-0.004886922,",0.026572637,-,fall,forward,lying,-,(angular,velocity).
"890952618000,","0.014966198,","-0.0061086523,",0.03604105,-,fall,forward,lying,-,(angular,velocity).
"890957625000,","0.014049901,","0.0018325958,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"890962763000,","0.01740966,","-0.0015271631,",0.029626964,-,fall,forward,lying,-,(angular,velocity).
"890967694000,","0.014966198,","-0.008246681,",0.02687807,-,fall,forward,lying,-,(angular,velocity).
"890972588000,","0.024740042,","-0.004886922,",0.028710667,-,fall,forward,lying,-,(angular,velocity).
"890977673000,","0.015882496,","-0.008552114,",0.027488936,-,fall,forward,lying,-,(angular,velocity).
"890982656000,","0.011911872,","-0.0036651916,",0.028405234,-,fall,forward,lying,-,(angular,velocity).
"890987757000,","0.013744468,","0.004276057,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"890992662000,","0.009162978,","0.006414085,",0.020463986,-,fall,forward,lying,-,(angular,velocity).
"890997683000,","0.006414085,","-0.009773844,",0.02565634,-,fall,forward,lying,-,(angular,velocity).
"891002675000,","0.005192355,","-0.00580322,",0.026572637,-,fall,forward,lying,-,(angular,velocity).
"891007609000,","0.01282817,","-0.007941248,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"891012914000,","0.010079277,","-0.0061086523,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"891017631000,","0.005497787,","-0.002443461,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"891022683000,","0.0012217305,","-0.01160644,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"891027627000,","0.0030543262,","-0.009468411,",3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"891032628000,","-0.0067195175,","-0.013439035,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"891037688000,","0.0018325958,","-0.021380283,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"891042620000,","3.0543262e-4,","-0.013439035,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"891047594000,","-0.004886922,","-0.015882496,",-0.0027488936,-,fall,forward,lying,-,(angular,velocity).
"891052671000,","-0.007941248,","-0.022907447,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"891057636000,","-0.0061086523,","-0.013439035,",9.162979e-4,-,fall,forward,lying,-,(angular,velocity).
"891062650000,","-0.0061086523,","-0.0106901415,",0.008857546,-,fall,forward,lying,-,(angular,velocity).
"891067690000,","-0.0015271631,","-0.0070249503,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"891072652000,","0.0027488936,","-0.020463986,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"891077673000,","-0.0033597588,","-0.016187929,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"891082599000,","0.0067195175,","-0.016493361,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"891087780000,","0.0036651916,","-0.0067195175,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"891092663000,","0.006414085,","-0.02443461,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"891097676000,","-0.0027488936,","-0.01282817,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"891102580000,","-0.009162978,","-0.0033597588,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"891107604000,","-0.0021380284,","-0.0012217305,",0.023518313,-,fall,forward,lying,-,(angular,velocity).
"891112711000,","-0.0076358155,","-0.0018325958,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"891117641000,","-0.009468411,","-0.004581489,",0.026267206,-,fall,forward,lying,-,(angular,velocity).
