#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:44:31,0.021685716,-,fall,forward,lying,-,(angular,velocity).
##########################################,"0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"756863094000,","0.006414085,","-0.04795292,",-0.13164146,-,fall,forward,lying,-,(angular,velocity).
"756868038000,","0.0143553335,","-0.054367006,",-0.111177474,-,fall,forward,lying,-,(angular,velocity).
"756873001000,","0.011301007,","-0.0720821,",-0.09682214,-,fall,forward,lying,-,(angular,velocity).
"756878027000,","0.020463986,","-0.0842994,",-0.093767814,-,fall,forward,lying,-,(angular,velocity).
"756882941000,","0.023518313,","-0.09712757,",-0.0852157,-,fall,forward,lying,-,(angular,velocity).
"756888072000,","0.026572637,","-0.10170906,",-0.07574729,-,fall,forward,lying,-,(angular,velocity).
"756893008000,","0.030543262,","-0.10445796,",-0.0693332,-,fall,forward,lying,-,(angular,velocity).
"756897990000,","0.03145956,","-0.10751228,",-0.056199603,-,fall,forward,lying,-,(angular,velocity).
"756902948000,","0.032375857,","-0.10323623,",-0.063224554,-,fall,forward,lying,-,(angular,velocity).
"756907941000,","0.035430185,","-0.10262536,",-0.048258353,-,fall,forward,lying,-,(angular,velocity).
"756912996000,","0.04153884,","-0.100792766,",-0.051618114,-,fall,forward,lying,-,(angular,velocity).
"756918083000,","0.03481932,","-0.108123146,",-0.046120327,-,fall,forward,lying,-,(angular,velocity).
"756922966000,","0.044898596,","-0.105068825,",-0.04428773,-,fall,forward,lying,-,(angular,velocity).
"756928007000,","0.038789943,","-0.115453534,",-0.039095376,-,fall,forward,lying,-,(angular,velocity).
"756932912000,","0.032986723,","-0.11301007,",-0.04886922,-,fall,forward,lying,-,(angular,velocity).
"756938091000,","0.033292156,","-0.116980694,",-0.046120327,-,fall,forward,lying,-,(angular,velocity).
"756943067000,","0.031154128,","-0.11881329,",-0.03848451,-,fall,forward,lying,-,(angular,velocity).
"756948011000,","0.024740042,","-0.12858713,",-0.043982297,-,fall,forward,lying,-,(angular,velocity).
"756953012000,","0.021380283,","-0.13194689,",-0.045814894,-,fall,forward,lying,-,(angular,velocity).
"756957943000,","0.017715093,","-0.12644911,",-0.040927973,-,fall,forward,lying,-,(angular,velocity).
"756963042000,","0.015577064,","-0.12705997,",-0.04550946,-,fall,forward,lying,-,(angular,velocity).
"756968000000,","0.015271631,","-0.12705997,",-0.051618114,-,fall,forward,lying,-,(angular,velocity).
"756972995000,","0.01282817,","-0.11789699,",-0.0421497,-,fall,forward,lying,-,(angular,velocity).
"756977942000,","0.016187929,","-0.1142318,",-0.05467244,-,fall,forward,lying,-,(angular,velocity).
"756982937000,","0.013439035,","-0.109650314,",-0.06078109,-,fall,forward,lying,-,(angular,velocity).
"756987993000,","0.017715093,","-0.098043874,",-0.06383542,-,fall,forward,lying,-,(angular,velocity).
"756993049000,","0.008552114,","-0.10048734,",-0.062002823,-,fall,forward,lying,-,(angular,velocity).
"756997993000,","0.016798794,","-0.086132,",-0.062308256,-,fall,forward,lying,-,(angular,velocity).
"757002942000,","0.014966198,","-0.084910266,",-0.06872234,-,fall,forward,lying,-,(angular,velocity).
"757007943000,","0.019242255,","-0.07819075,",-0.06994407,-,fall,forward,lying,-,(angular,velocity).
"757013036000,","0.0125227375,","-0.07696902,",-0.06994407,-,fall,forward,lying,-,(angular,velocity).
"757018008000,","0.019547688,","-0.086437434,",-0.06047566,-,fall,forward,lying,-,(angular,velocity).
"757022922000,","0.02107485,","-0.08827003,",-0.063224554,-,fall,forward,lying,-,(angular,velocity).
"757028002000,","0.026267206,","-0.08002335,",-0.057421334,-,fall,forward,lying,-,(angular,velocity).
"757032978000,","0.04428773,","-0.081855945,",-0.059864793,-,fall,forward,lying,-,(angular,velocity).
"757038035000,","0.042760566,","-0.08460484,",-0.057726767,-,fall,forward,lying,-,(angular,velocity).
"757043168000,","0.03940081,","-0.08827003,",-0.046120327,-,fall,forward,lying,-,(angular,velocity).
"757047924000,","0.05375614,","-0.089491755,",-0.043982297,-,fall,forward,lying,-,(angular,velocity).
"757053001000,","0.054061573,","-0.10262536,",-0.043676864,-,fall,forward,lying,-,(angular,velocity).
"757057966000,","0.060170226,","-0.10567969,",-0.04184427,-,fall,forward,lying,-,(angular,velocity).
"757063030000,","0.071776666,","-0.109650314,",-0.038179077,-,fall,forward,lying,-,(angular,velocity).
"757068098000,","0.08368854,","-0.112399206,",-0.030848695,-,fall,forward,lying,-,(angular,velocity).
"757072923000,","0.07788532,","-0.115453534,",-0.025961773,-,fall,forward,lying,-,(angular,velocity).
"757077999000,","0.098043874,","-0.12736541,",-0.027183503,-,fall,forward,lying,-,(angular,velocity).
"757082959000,","0.09010262,","-0.14263703,",-0.02443461,-,fall,forward,lying,-,(angular,velocity).
"757088017000,","0.09987647,","-0.15974127,",-0.01282817,-,fall,forward,lying,-,(angular,velocity).
"757093058000,","0.10415252,","-0.16829337,",-0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"757097979000,","0.105374254,","-0.1740966,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"757102948000,","0.11209377,","-0.19608775,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"757107940000,","0.095294975,","-0.19730948,",0.027183503,-,fall,forward,lying,-,(angular,velocity).
"757112944000,","0.08399397,","-0.2144137,",0.040317107,-,fall,forward,lying,-,(angular,velocity).
"757117969000,","0.07238753,","-0.2125811,",0.048258353,-,fall,forward,lying,-,(angular,velocity).
"757123147000,","0.07360926,","-0.2098322,",0.06169739,-,fall,forward,lying,-,(angular,velocity).
"757128002000,","0.052534413,","-0.20341812,",0.073303826,-,fall,forward,lying,-,(angular,velocity).
"757132919000,","0.046120327,","-0.18295415,",0.07238753,-,fall,forward,lying,-,(angular,velocity).
"757138061000,","0.032070424,","-0.14996742,",0.06658431,-,fall,forward,lying,-,(angular,velocity).
"757143031000,","0.03359759,","-0.12217305,",0.06352998,-,fall,forward,lying,-,(angular,velocity).
"757148170000,","0.034208454,","-0.077579886,",0.04795292,-,fall,forward,lying,-,(angular,velocity).
"757153020000,","0.03970624,","-0.0580322,",0.047036625,-,fall,forward,lying,-,(angular,velocity).
"757157945000,","0.03634648,","-0.005497787,",0.036957346,-,fall,forward,lying,-,(angular,velocity).
"757163029000,","0.03848451,","0.03176499,",0.024740042,-,fall,forward,lying,-,(angular,velocity).
"757168001000,","0.040317107,","0.07452556,",0.005192355,-,fall,forward,lying,-,(angular,velocity).
"757173016000,","0.040317107,","0.103847094,",-0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"757177915000,","0.03145956,","0.12217305,",-0.011911872,-,fall,forward,lying,-,(angular,velocity).
"757182964000,","0.022602014,","0.1572978,",-0.020158553,-,fall,forward,lying,-,(angular,velocity).
"757188020000,","0.018936822,","0.18417588,",-0.030543262,-,fall,forward,lying,-,(angular,velocity).
"757193051000,","0.0012217305,","0.20616703,",-0.040927973,-,fall,forward,lying,-,(angular,velocity).
"757198027000,","-0.016187929,","0.23335053,",-0.046731193,-,fall,forward,lying,-,(angular,velocity).
"757202946000,","-0.0125227375,","0.26145032,",-0.0580322,-,fall,forward,lying,-,(angular,velocity).
"757207937000,","-0.0125227375,","0.29901853,",-0.054061573,-,fall,forward,lying,-,(angular,velocity).
"757213060000,","-0.01740966,","0.3222314,",-0.058337633,-,fall,forward,lying,-,(angular,velocity).
"757218035000,","-0.021685716,","0.344528,",-0.053450707,-,fall,forward,lying,-,(angular,velocity).
"757222924000,","-0.023823744,","0.36132678,",-0.04886922,-,fall,forward,lying,-,(angular,velocity).
"757228001000,","-0.030543262,","0.37323865,",-0.03726278,-,fall,forward,lying,-,(angular,velocity).
"757232974000,","-0.027488936,","0.38759398,",-0.0290161,-,fall,forward,lying,-,(angular,velocity).
"757238013000,","-0.021685716,","0.3894266,",-0.02076942,-,fall,forward,lying,-,(angular,velocity).
"757243161000,","-0.036651913,","0.3943135,",-0.007941248,-,fall,forward,lying,-,(angular,velocity).
"757248021000,","-0.041233405,","0.3894266,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"757253004000,","-0.03176499,","0.37751472,",0.016187929,-,fall,forward,lying,-,(angular,velocity).
"757257908000,","-0.04062254,","0.3726278,",0.030543262,-,fall,forward,lying,-,(angular,velocity).
"757263049000,","-0.04917465,","0.34300083,",0.049785517,-,fall,forward,lying,-,(angular,velocity).
"757268016000,","-0.0571159,","0.31612277,",0.06536258,-,fall,forward,lying,-,(angular,velocity).
"757272957000,","-0.050396383,","0.29168814,",0.087964594,-,fall,forward,lying,-,(angular,velocity).
"757277934000,","-0.049480084,","0.25411993,",0.101098195,-,fall,forward,lying,-,(angular,velocity).
"757282940000,","-0.04917465,","0.20555615,",0.122478485,-,fall,forward,lying,-,(angular,velocity).
"757287996000,","-0.054061573,","0.1591304,",0.13072516,-,fall,forward,lying,-,(angular,velocity).
"757292945000,","-0.05131268,","0.12705997,",0.1414153,-,fall,forward,lying,-,(angular,velocity).
"757297953000,","-0.028710667,","0.093462385,",0.14538592,-,fall,forward,lying,-,(angular,velocity).
"757302971000,","-0.021991149,","0.077579886,",0.1423316,-,fall,forward,lying,-,(angular,velocity).
"757307950000,","-0.006414085,","0.06383542,",0.13683382,-,fall,forward,lying,-,(angular,velocity).
"757313019000,","0.0030543262,","0.053145275,",0.13469578,-,fall,forward,lying,-,(angular,velocity).
"757318022000,","0.010079277,","0.047036625,",0.12522738,-,fall,forward,lying,-,(angular,velocity).
"757323066000,","0.023518313,","0.04184427,",0.12095132,-,fall,forward,lying,-,(angular,velocity).
"757328003000,","0.038789943,","0.042760566,",0.11484267,-,fall,forward,lying,-,(angular,velocity).
"757332960000,","0.026267206,","0.03176499,",0.10720685,-,fall,forward,lying,-,(angular,velocity).
"757338150000,","0.03940081,","0.027488936,",0.099571034,-,fall,forward,lying,-,(angular,velocity).
"757343121000,","0.05131268,","0.030848695,",0.090713486,-,fall,forward,lying,-,(angular,velocity).
"757347953000,","0.048563786,","0.027488936,",0.0852157,-,fall,forward,lying,-,(angular,velocity).
"757353003000,","0.05375614,","0.01740966,",0.07086037,-,fall,forward,lying,-,(angular,velocity).
"757357967000,","0.061086524,","0.015577064,",0.05681047,-,fall,forward,lying,-,(angular,velocity).
"757363073000,","0.0720821,","0.013744468,",0.048563786,-,fall,forward,lying,-,(angular,velocity).
"757368020000,","0.08368854,","0.015271631,",0.043982297,-,fall,forward,lying,-,(angular,velocity).
"757373128000,","0.08552113,","0.016798794,",0.042760566,-,fall,forward,lying,-,(angular,velocity).
"757378001000,","0.09621128,","0.018325957,",0.042455133,-,fall,forward,lying,-,(angular,velocity).
"757382960000,","0.09315695,","0.018020526,",0.042760566,-,fall,forward,lying,-,(angular,velocity).
"757388078000,","0.092240654,","0.02321288,",0.03970624,-,fall,forward,lying,-,(angular,velocity).
"757393068000,","0.093462385,","0.028405234,",0.048563786,-,fall,forward,lying,-,(angular,velocity).
"757398019000,","0.09987647,","0.018936822,",0.053450707,-,fall,forward,lying,-,(angular,velocity).
"757402947000,","0.09193522,","0.0125227375,",0.070249505,-,fall,forward,lying,-,(angular,velocity).
"757407913000,","0.096516706,","0.012217305,",0.079107046,-,fall,forward,lying,-,(angular,velocity).
"757413046000,","0.08674286,","0.015882496,",0.095294975,-,fall,forward,lying,-,(angular,velocity).
"757417956000,","0.07513642,","0.018936822,",0.10323623,-,fall,forward,lying,-,(angular,velocity).
"757422961000,","0.06078109,","0.009468411,",0.11056661,-,fall,forward,lying,-,(angular,velocity).
"757427958000,","0.047036625,","-0.0015271631,",0.12003502,-,fall,forward,lying,-,(angular,velocity).
"757432937000,","0.03604105,","-0.0030543262,",0.1337795,-,fall,forward,lying,-,(angular,velocity).
"757438052000,","0.020158553,","-0.0076358155,",0.14202617,-,fall,forward,lying,-,(angular,velocity).
"757442967000,","0.01282817,","-0.008857546,",0.14905111,-,fall,forward,lying,-,(angular,velocity).
"757448031000,","0.006414085,","-0.004276057,",0.14874569,-,fall,forward,lying,-,(angular,velocity).
"757453009000,","0.009773844,","0.01985312,",0.14446963,-,fall,forward,lying,-,(angular,velocity).
"757457979000,","0.0027488936,","0.047647487,",0.14049901,-,fall,forward,lying,-,(angular,velocity).
"757462983000,","0.0106901415,","0.081855945,",0.14263703,-,fall,forward,lying,-,(angular,velocity).
"757467967000,","0.027183503,","0.12308934,",0.1432479,-,fall,forward,lying,-,(angular,velocity).
"757472974000,","0.028405234,","0.15485434,",0.1432479,-,fall,forward,lying,-,(angular,velocity).
"757478014000,","0.03848451,","0.17531833,",0.13775012,-,fall,forward,lying,-,(angular,velocity).
"757482909000,","0.03970624,","0.17715092,",0.13927728,-,fall,forward,lying,-,(angular,velocity).
"757488003000,","0.043982297,","0.1826487,",0.13408493,-,fall,forward,lying,-,(angular,velocity).
"757493265000,","0.035430185,","0.17867808,",0.13316862,-,fall,forward,lying,-,(angular,velocity).
"757497969000,","0.038179077,","0.16676621,",0.12156218,-,fall,forward,lying,-,(angular,velocity).
"757503170000,","0.04550946,","0.16279559,",0.12492194,-,fall,forward,lying,-,(angular,velocity).
"757507939000,","0.03390302,","0.15485434,",0.12858713,-,fall,forward,lying,-,(angular,velocity).
"757512958000,","0.027183503,","0.14110987,",0.129198,-,fall,forward,lying,-,(angular,velocity).
"757517968000,","0.016493361,","0.122783914,",0.11911872,-,fall,forward,lying,-,(angular,velocity).
"757522930000,","0.016493361,","0.103847094,",0.11728613,-,fall,forward,lying,-,(angular,velocity).
"757528005000,","0.017715093,","0.08827003,",0.11148291,-,fall,forward,lying,-,(angular,velocity).
"757532964000,","0.017715093,","0.05222898,",0.096516706,-,fall,forward,lying,-,(angular,velocity).
"757537976000,","0.01985312,","0.033292156,",0.07788532,-,fall,forward,lying,-,(angular,velocity).
"757543110000,","0.010995574,","-0.032070424,",0.03726278,-,fall,forward,lying,-,(angular,velocity).
"757548095000,","0.028405234,","-0.089186326,",0.028099801,-,fall,forward,lying,-,(angular,velocity).
"757553014000,","0.022296581,","-0.14202617,",0.017104227,-,fall,forward,lying,-,(angular,velocity).
"757557968000,","0.02076942,","-0.17073683,",0.009162978,-,fall,forward,lying,-,(angular,velocity).
"757562975000,","0.02687807,","-0.17470746,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"757568246000,","0.01740966,","-0.15393804,",0.01038471,-,fall,forward,lying,-,(angular,velocity).
"757572917000,","0.0290161,","-0.12461651,",0.023518313,-,fall,forward,lying,-,(angular,velocity).
"757578010000,","0.03359759,","-0.08857546,",0.03359759,-,fall,forward,lying,-,(angular,velocity).
"757582912000,","0.02687807,","-0.06688975,",0.030543262,-,fall,forward,lying,-,(angular,velocity).
"757587993000,","0.042760566,","-0.05467244,",0.018936822,-,fall,forward,lying,-,(angular,velocity).
"757593006000,","0.045814894,","-0.04886922,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"757598027000,","0.047647487,","-0.061391957,",-0.018020526,-,fall,forward,lying,-,(angular,velocity).
"757602985000,","0.042455133,","-0.07666359,",-0.02443461,-,fall,forward,lying,-,(angular,velocity).
"757607941000,","0.025045475,","-0.0729984,",-0.03023783,-,fall,forward,lying,-,(angular,velocity).
"757612983000,","0.006414085,","-0.076358154,",-0.03940081,-,fall,forward,lying,-,(angular,velocity).
"757618034000,","0.0015271631,","-0.07574729,",-0.036957346,-,fall,forward,lying,-,(angular,velocity).
"757623018000,","-0.025350908,","-0.08582657,",-0.03634648,-,fall,forward,lying,-,(angular,velocity).
"757628008000,","-0.03390302,","-0.0888809,",-0.023823744,-,fall,forward,lying,-,(angular,velocity).
"757632954000,","-0.06627888,","-0.10567969,",-0.01740966,-,fall,forward,lying,-,(angular,velocity).
"757638034000,","-0.08277224,","-0.11789699,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"757642969000,","-0.1001819,","-0.1301143,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"757647975000,","-0.10842858,","-0.14874569,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"757653016000,","-0.119729586,","-0.15057829,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"757657930000,","-0.13225232,","-0.16035213,",0.032070424,-,fall,forward,lying,-,(angular,velocity).
"757663040000,","-0.13652839,","-0.16065755,",0.04428773,-,fall,forward,lying,-,(angular,velocity).
"757667991000,","-0.13713925,","-0.160963,",0.054367006,-,fall,forward,lying,-,(angular,velocity).
"757673011000,","-0.13652839,","-0.1337795,",0.06658431,-,fall,forward,lying,-,(angular,velocity).
"757678022000,","-0.12522738,","-0.105068825,",0.07727446,-,fall,forward,lying,-,(angular,velocity).
"757682943000,","-0.11178834,","-0.06658431,",0.0693332,-,fall,forward,lying,-,(angular,velocity).
"757687994000,","-0.090713486,","-0.030848695,",0.06658431,-,fall,forward,lying,-,(angular,velocity).
"757693021000,","-0.06414085,","0.0015271631,",0.07941248,-,fall,forward,lying,-,(angular,velocity).
"757698035000,","-0.04550946,","0.013133603,",0.06872234,-,fall,forward,lying,-,(angular,velocity).
"757702941000,","-0.015577064,","0.02107485,",0.061391957,-,fall,forward,lying,-,(angular,velocity).
"757707942000,","-0.0018325958,","0.002443461,",0.06383542,-,fall,forward,lying,-,(angular,velocity).
"757712976000,","0.020158553,","-0.040927973,",0.073303826,-,fall,forward,lying,-,(angular,velocity).
"757718079000,","0.020463986,","-0.09590584,",0.070249505,-,fall,forward,lying,-,(angular,velocity).
"757723414000,","0.030543262,","-0.16798794,",0.07544186,-,fall,forward,lying,-,(angular,velocity).
"757728010000,","0.053450707,","-0.23915374,",0.09010262,-,fall,forward,lying,-,(angular,velocity).
"757733192000,","0.056199603,","-0.29016098,",0.10293079,-,fall,forward,lying,-,(angular,velocity).
"757737979000,","0.055283304,","-0.31398472,",0.103847094,-,fall,forward,lying,-,(angular,velocity).
"757742931000,","0.0571159,","-0.35185838,",0.10995574,-,fall,forward,lying,-,(angular,velocity).
"757747984000,","0.07819075,","-0.3747658,",0.09407325,-,fall,forward,lying,-,(angular,velocity).
"757752923000,","0.096516706,","-0.3839288,",0.09101892,-,fall,forward,lying,-,(angular,velocity).
"757757961000,","0.12156218,","-0.38789943,",0.077579886,-,fall,forward,lying,-,(angular,velocity).
"757762996000,","0.14905111,","-0.4007276,",0.065973446,-,fall,forward,lying,-,(angular,velocity).
