#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:16:16,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4048668380000,","1.6911805,","-0.8393288,",0.024740042,-,jumping,-,30s,axes,(angular,velocity).
"4048673331000,","1.9694295,","-0.8249735,",0.07544186,-,jumping,-,30s,axes,(angular,velocity).
"4048678328000,","2.2116377,","-0.84665924,",0.15210545,-,jumping,-,30s,axes,(angular,velocity).
"4048683259000,","2.391232,","-0.906524,",0.18906279,-,jumping,-,30s,axes,(angular,velocity).
"4048688328000,","2.538756,","-0.95722586,",0.25595254,-,jumping,-,30s,axes,(angular,velocity).
"4048693309000,","2.6355782,","-0.9584476,",0.3005457,-,jumping,-,30s,axes,(angular,velocity).
"4048698309000,","2.7204883,","-0.90316427,",0.3115413,-,jumping,-,30s,axes,(angular,velocity).
"4048703661000,","2.8350255,","-0.8216137,",0.25961772,-,jumping,-,30s,axes,(angular,velocity).
"4048708362000,","2.931237,","-0.75900006,",0.21533,-,jumping,-,30s,axes,(angular,velocity).
"4048713270000,","2.9788845,","-0.61911196,",0.096516706,-,jumping,-,30s,axes,(angular,velocity).
"4048718395000,","3.026532,","-0.45998153,",-0.0711658,-,jumping,-,30s,axes,(angular,velocity).
"4048723318000,","3.069598,","-0.3390302,",-0.28496864,-,jumping,-,30s,axes,(angular,velocity).
"4048728272000,","3.1117475,","-0.28527406,",-0.50610185,-,jumping,-,30s,axes,(angular,velocity).
"4048733346000,","3.1887167,","-0.28710666,",-0.69974613,-,jumping,-,30s,axes,(angular,velocity).
"4048738285000,","3.2592716,","-0.3023783,",-0.8542951,-,jumping,-,30s,axes,(angular,velocity).
"4048743325000,","3.3093624,","-0.33505958,",-0.93859446,-,jumping,-,30s,axes,(angular,velocity).
"4048748473000,","3.2995887,","-0.33964106,",-0.96944314,-,jumping,-,30s,axes,(angular,velocity).
"4048753281000,","3.2247577,","-0.28863382,",-0.9370673,-,jumping,-,30s,axes,(angular,velocity).
"4048758843000,","3.1178563,","-0.15699236,",-0.870483,-,jumping,-,30s,axes,(angular,velocity).
"4048763442000,","3.0020971,","0.051618114,",-0.82772243,-,jumping,-,30s,axes,(angular,velocity).
"4048768294000,","2.8631253,","0.3313944,",-0.80573124,-,jumping,-,30s,axes,(angular,velocity).
"4048773705000,","2.7262917,","0.64599,",-0.80664754,-,jumping,-,30s,axes,(angular,velocity).
"4048778326000,","2.6218336,","0.9810496,",-0.83658,-,jumping,-,30s,axes,(angular,velocity).
"4048783335000,","2.5121834,","1.2895365,",-0.8536842,-,jumping,-,30s,axes,(angular,velocity).
"4048788330000,","2.4312437,","1.5479325,",-0.83169305,-,jumping,-,30s,axes,(angular,velocity).
"4048793350000,","2.3558018,","1.7956384,",-0.7797695,-,jumping,-,30s,axes,(angular,velocity).
"4048798384000,","2.2510383,","2.0442605,",-0.7079928,-,jumping,-,30s,axes,(angular,velocity).
"4048803289000,","2.098933,","2.1783454,",-0.6792821,-,jumping,-,30s,axes,(angular,velocity).
"4048808332000,","1.9947804,","2.4147503,",-0.61300325,-,jumping,-,30s,axes,(angular,velocity).
"4048813323000,","1.7330247,","2.6752844,",-0.5479461,-,jumping,-,30s,axes,(angular,velocity).
"4048818354000,","1.4337007,","2.8472428,",-0.49693888,-,jumping,-,30s,axes,(angular,velocity).
"4048823738000,","1.1572843,","2.780353,",-0.4352415,-,jumping,-,30s,axes,(angular,velocity).
"4048828371000,","0.9309586,","2.3958135,",-0.41263947,-,jumping,-,30s,axes,(angular,velocity).
"4048833344000,","0.75777835,","1.78617,",-0.43493605,-,jumping,-,30s,axes,(angular,velocity).
"4048838339000,","0.5891795,","1.2425,",-0.4352415,-,jumping,-,30s,axes,(angular,velocity).
"4048843301000,","0.3680463,","0.874759,",-0.410196,-,jumping,-,30s,axes,(angular,velocity).
"4048848301000,","0.12339478,","0.58459806,",-0.33964106,-,jumping,-,30s,axes,(angular,velocity).
"4048853323000,","-0.0983493,","0.17654006,",-0.23854288,-,jumping,-,30s,axes,(angular,velocity).
"4048858351000,","-0.26419923,","-0.38759398,",-0.14844026,-,jumping,-,30s,axes,(angular,velocity).
"4048863305000,","-0.43401974,","-1.0534371,",-0.044898596,-,jumping,-,30s,axes,(angular,velocity).
"4048868303000,","-0.66798115,","-1.6890424,",0.09254608,-,jumping,-,30s,axes,(angular,velocity).
"4048873276000,","-0.9825767,","-2.133447,",0.23915374,-,jumping,-,30s,axes,(angular,velocity).
"4048878327000,","-1.4031575,","-2.3863451,",0.41874814,-,jumping,-,30s,axes,(angular,velocity).
"4048883271000,","-1.853976,","-2.415972,",0.59864795,-,jumping,-,30s,axes,(angular,velocity).
"4048888314000,","-2.214081,","-2.2742512,",0.7699956,-,jumping,-,30s,axes,(angular,velocity).
"4048893420000,","-2.4630086,","-1.9669861,",0.9184359,-,jumping,-,30s,axes,(angular,velocity).
"4048898313000,","-2.6126707,","-1.754405,",1.0369438,-,jumping,-,30s,axes,(angular,velocity).
"4048903324000,","-2.638327,","-1.2709051,",1.0836749,-,jumping,-,30s,axes,(angular,velocity).
"4048908458000,","-2.6056457,","-0.77488256,",1.1322387,-,jumping,-,30s,axes,(angular,velocity).
"4048913307000,","-2.4459045,","-0.28710666,",1.1484267,-,jumping,-,30s,axes,(angular,velocity).
"4048918327000,","-2.2583687,","0.02443461,",1.0940597,-,jumping,-,30s,axes,(angular,velocity).
"4048923363000,","-2.1142046,","0.058643065,",0.9627236,-,jumping,-,30s,axes,(angular,velocity).
"4048928354000,","-2.0210476,","-0.13775012,",0.7733554,-,jumping,-,30s,axes,(angular,velocity).
"4048933325000,","-1.9233092,","-0.46089783,",0.5757405,-,jumping,-,30s,axes,(angular,velocity).
"4048938339000,","-1.751656,","-0.78954333,",0.42913285,-,jumping,-,30s,axes,(angular,velocity).
"4048943369000,","-1.5876387,","-1.02717,",0.36468655,-,jumping,-,30s,axes,(angular,velocity).
"4048948289000,","-1.46852,","-1.1753048,",0.310625,-,jumping,-,30s,axes,(angular,velocity).
"4048953343000,","-1.4004086,","-1.2281445,",0.24587326,-,jumping,-,30s,axes,(angular,velocity).
"4048958325000,","-1.3634512,","-1.1633929,",0.18661933,-,jumping,-,30s,axes,(angular,velocity).
"4048963314000,","-1.3353515,","-0.93645644,",0.160963,-,jumping,-,30s,axes,(angular,velocity).
"4048968353000,","-1.3026701,","-0.61208695,",0.13133603,-,jumping,-,30s,axes,(angular,velocity).
"4048973375000,","-1.2501358,","-0.20708331,",0.07666359,-,jumping,-,30s,axes,(angular,velocity).
"4048978388000,","-1.1523973,","0.22968534,",0.015271631,-,jumping,-,30s,axes,(angular,velocity).
"4048983292000,","-1.0064005,","0.62796944,",-0.041233405,-,jumping,-,30s,axes,(angular,velocity).
"4048988341000,","-0.86926126,","0.95142263,",-0.09621128,-,jumping,-,30s,axes,(angular,velocity).
"4048993280000,","-0.77182823,","1.0662653,",-0.13836098,-,jumping,-,30s,axes,(angular,velocity).
"4048998334000,","-0.76052725,","1.2156218,",-0.15668693,-,jumping,-,30s,axes,(angular,velocity).
"4049003339000,","-0.768163,","1.2153164,",-0.19272798,-,jumping,-,30s,axes,(angular,velocity).
"4049008335000,","-0.84116143,","1.0555751,",-0.24312437,-,jumping,-,30s,axes,(angular,velocity).
"4049013354000,","-0.9077458,","0.7519751,",-0.27152961,-,jumping,-,30s,axes,(angular,velocity).
"4049018460000,","-0.93676186,","0.3820962,",-0.3100141,-,jumping,-,30s,axes,(angular,velocity).
"4049023379000,","-0.9242391,","0.020158553,",-0.3210097,-,jumping,-,30s,axes,(angular,velocity).
"4049028729000,","-0.88117313,","-0.29840767,",-0.33567044,-,jumping,-,30s,axes,(angular,velocity).
"4049033353000,","-0.8341365,","-0.58032197,",-0.35521814,-,jumping,-,30s,axes,(angular,velocity).
"4049038256000,","-0.8167268,","-0.86193085,",-0.37934732,-,jumping,-,30s,axes,(angular,velocity).
"4049043284000,","-0.7706065,","-1.17897,",-0.3830125,-,jumping,-,30s,axes,(angular,velocity).
"4049048308000,","-0.7309003,","-1.5201381,",-0.35613444,-,jumping,-,30s,axes,(angular,velocity).
"4049053282000,","-0.73884153,","-1.8374827,",-0.27885997,-,jumping,-,30s,axes,(angular,velocity).
"4049058321000,","-0.895223,","-2.2724187,",-0.17898351,-,jumping,-,30s,axes,(angular,velocity).
"4049063502000,","-1.1722504,","-2.9901853,",-0.092240654,-,jumping,-,30s,axes,(angular,velocity).
"4049068322000,","-1.5464053,","-3.844786,",0.036957346,-,jumping,-,30s,axes,(angular,velocity).
"4049073458000,","-2.006387,","-4.330729,",0.21930063,-,jumping,-,30s,axes,(angular,velocity).
"4049078487000,","-2.4217753,","-4.106236,",0.39370266,-,jumping,-,30s,axes,(angular,velocity).
"4049083357000,","-2.638938,","-3.0149255,",0.5002986,-,jumping,-,30s,axes,(angular,velocity).
"4049088299000,","-2.5369234,","-1.2589933,",0.52748215,-,jumping,-,30s,axes,(angular,velocity).
"4049093349000,","-2.0082195,","-0.32711834,",0.52748215,-,jumping,-,30s,axes,(angular,velocity).
"4049098298000,","-1.2363913,","1.2712106,",0.5015204,-,jumping,-,30s,axes,(angular,velocity).
"4049103683000,","-0.8436049,","2.1771238,",0.21533,-,jumping,-,30s,axes,(angular,velocity).
"4049108327000,","-0.25534168,","1.9172006,",0.039095376,-,jumping,-,30s,axes,(angular,velocity).
"4049113317000,","-0.28710666,","0.8970556,",-0.4260785,-,jumping,-,30s,axes,(angular,velocity).
"4049118323000,","-0.66645396,","0.183565,",-0.8332202,-,jumping,-,30s,axes,(angular,velocity).
"4049123400000,","-1.3206906,","0.07727446,",-1.0809261,-,jumping,-,30s,axes,(angular,velocity).
"4049128336000,","-1.779145,","0.3268129,",-1.1786644,-,jumping,-,30s,axes,(angular,velocity).
"4049133349000,","-1.7803668,","0.5714644,",-1.1191051,-,jumping,-,30s,axes,(angular,velocity).
"4049138312000,","-1.5033394,","0.8081747,",-0.9306532,-,jumping,-,30s,axes,(angular,velocity).
"4049143370000,","-1.119716,","1.1304061,",-0.70463306,-,jumping,-,30s,axes,(angular,velocity).
"4049148358000,","-0.675617,","1.461495,",-0.56321776,-,jumping,-,30s,axes,(angular,velocity).
"4049153555000,","-0.21838433,","1.5586227,",-0.56382865,-,jumping,-,30s,axes,(angular,velocity).
"4049158346000,","0.16890424,","1.3329079,",-0.59956425,-,jumping,-,30s,axes,(angular,velocity).
"4049163304000,","0.4266894,","0.9673051,",-0.56596667,-,jumping,-,30s,axes,(angular,velocity).
"4049168378000,","0.6038403,","0.7290677,",-0.49113566,-,jumping,-,30s,axes,(angular,velocity).
"4049173257000,","0.79320854,","0.65026605,",-0.38973203,-,jumping,-,30s,axes,(angular,velocity).
"4049178380000,","1.0396926,","0.6536258,",-0.267559,-,jumping,-,30s,axes,(angular,velocity).
"4049183290000,","1.3054191,","0.66339964,",-0.09010262,-,jumping,-,30s,axes,(angular,velocity).
"4049188337000,","1.5677856,","0.61361414,",0.12889257,-,jumping,-,30s,axes,(angular,velocity).
"4049193278000,","1.7849482,","0.54428095,",0.2452624,-,jumping,-,30s,axes,(angular,velocity).
"4049198431000,","1.8713857,","0.29840767,",0.46792278,-,jumping,-,30s,axes,(angular,velocity).
"4049203362000,","2.0271564,","-0.0076358155,",0.6899723,-,jumping,-,30s,axes,(angular,velocity).
"4049208332000,","2.1768184,","-0.2947425,",0.84391034,-,jumping,-,30s,axes,(angular,velocity).
"4049213311000,","2.2907448,","-0.5522222,",0.93370754,-,jumping,-,30s,axes,(angular,velocity).
"4049218278000,","2.3878722,","-0.8014552,",0.95233893,-,jumping,-,30s,axes,(angular,velocity).
"4049223282000,","2.4715607,","-0.97585726,",0.93615097,-,jumping,-,30s,axes,(angular,velocity).
"4049228318000,","2.499966,","-1.1239921,",0.8546005,-,jumping,-,30s,axes,(angular,velocity).
"4049233352000,","2.519819,","-1.2266175,",0.70005155,-,jumping,-,30s,axes,(angular,velocity).
"4049238276000,","2.5692992,","-1.2321151,",0.47800204,-,jumping,-,30s,axes,(angular,velocity).
"4049243370000,","2.651766,","-1.1863003,",0.22021692,-,jumping,-,30s,axes,(angular,velocity).
"4049248307000,","2.7684412,","-1.1163563,",-0.077579886,-,jumping,-,30s,axes,(angular,velocity).
"4049253333000,","2.9507847,","-0.9804387,",-0.355829,-,jumping,-,30s,axes,(angular,velocity).
"4049258342000,","3.1422908,","-0.7968737,",-0.58368176,-,jumping,-,30s,axes,(angular,velocity).
"4049263309000,","3.3267722,","-0.55863625,",-0.7110472,-,jumping,-,30s,axes,(angular,velocity).
"4049268354000,","3.4367278,","-0.3210097,",-0.77854776,-,jumping,-,30s,axes,(angular,velocity).
"4049273313000,","3.4565809,","-0.06414085,",-0.84879726,-,jumping,-,30s,axes,(angular,velocity).
"4049278327000,","3.3542612,","0.23884831,",-0.9285152,-,jumping,-,30s,axes,(angular,velocity).
"4049283347000,","3.2045991,","0.5390886,",-0.9718866,-,jumping,-,30s,axes,(angular,velocity).
"4049288328000,","3.0659328,","0.66828656,",-0.97127575,-,jumping,-,30s,axes,(angular,velocity).
"4049293298000,","2.9721649,","0.8894198,",-0.97035944,-,jumping,-,30s,axes,(angular,velocity).
"4049298438000,","2.9294043,","1.108415,",-0.9639453,-,jumping,-,30s,axes,(angular,velocity).
"4049303358000,","2.8570168,","1.3692545,",-0.9431759,-,jumping,-,30s,axes,(angular,velocity).
"4049308333000,","2.773023,","1.6762142,",-0.87017757,-,jumping,-,30s,axes,(angular,velocity).
"4049313329000,","2.6261096,","2.0528126,",-0.7507534,-,jumping,-,30s,axes,(angular,velocity).
"4049318554000,","2.3921483,","2.4685066,",-0.6001751,-,jumping,-,30s,axes,(angular,velocity).
"4049323285000,","2.087632,","2.9177978,",-0.46914452,-,jumping,-,30s,axes,(angular,velocity).
"4049328388000,","1.7739527,","3.3166928,",-0.3817908,-,jumping,-,30s,axes,(angular,velocity).
"4049333301000,","1.5155567,","3.6242635,",-0.32498032,-,jumping,-,30s,axes,(angular,velocity).
"4049338253000,","1.3054191,","3.7818668,",-0.2874121,-,jumping,-,30s,axes,(angular,velocity).
"4049343308000,","1.1255192,","3.6957347,",-0.27366763,-,jumping,-,30s,axes,(angular,velocity).
"4049348309000,","0.9239337,","3.2791247,",-0.26236662,-,jumping,-,30s,axes,(angular,velocity).
"4049353304000,","0.7147123,","2.5271494,",-0.25595254,-,jumping,-,30s,axes,(angular,velocity).
"4049358351000,","0.4529566,","1.5653422,",-0.22418754,-,jumping,-,30s,axes,(angular,velocity).
"4049363288000,","0.18509217,","0.47555858,",-0.17531833,-,jumping,-,30s,axes,(angular,velocity).
"4049368351000,","-0.04886922,","-0.6808093,",-0.089491755,-,jumping,-,30s,axes,(angular,velocity).
"4049373337000,","-0.29901853,","-1.8277088,",0.05009095,-,jumping,-,30s,axes,(angular,velocity).
"4049378372000,","-0.573297,","-2.8399124,",0.28069258,-,jumping,-,30s,axes,(angular,velocity).
"4049383263000,","-0.8912524,","-3.2452216,",0.5891795,-,jumping,-,30s,axes,(angular,velocity).
"4049388344000,","-1.2675453,","-3.827987,",0.9245446,-,jumping,-,30s,axes,(angular,velocity).
"4049393320000,","-1.4413365,","-4.0802746,",1.078788,-,jumping,-,30s,axes,(angular,velocity).
"4049398364000,","-1.7534887,","-3.9800925,",1.3301591,-,jumping,-,30s,axes,(angular,velocity).
"4049403260000,","-1.9547688,","-3.4547484,",1.5225816,-,jumping,-,30s,axes,(angular,velocity).
"4049408327000,","-1.9871446,","-2.6401596,",1.6288722,-,jumping,-,30s,axes,(angular,velocity).
"4049413417000,","-1.88849,","-1.7110336,",1.629483,-,jumping,-,30s,axes,(angular,velocity).
"4049418461000,","-1.7037032,","-0.69058317,",1.518611,-,jumping,-,30s,axes,(angular,velocity).
"4049423361000,","-1.525636,","0.30604348,",1.2974777,-,jumping,-,30s,axes,(angular,velocity).
"4049428410000,","-1.3515394,","1.2366967,",0.9868528,-,jumping,-,30s,axes,(angular,velocity).
"4049433349000,","-1.2180653,","2.0463986,",0.63255095,-,jumping,-,30s,axes,(angular,velocity).
"4049438327000,","-1.1157454,","2.617863,",0.27183503,-,jumping,-,30s,axes,(angular,velocity).
"4049443379000,","-1.0064005,","2.8243356,",0.0076358155,-,jumping,-,30s,axes,(angular,velocity).
"4049448269000,","-0.8472701,","2.7064385,",-0.17195857,-,jumping,-,30s,axes,(angular,velocity).
"4049453436000,","-0.65026605,","2.3845124,",-0.30115658,-,jumping,-,30s,axes,(angular,velocity).
"4049458352000,","-0.45998153,","2.0201313,",-0.42149702,-,jumping,-,30s,axes,(angular,velocity).
"4049463503000,","-0.36041048,","1.6084082,",-0.537256,-,jumping,-,30s,axes,(angular,velocity).
"4049468349000,","-0.32406402,","1.1563679,",-0.6087272,-,jumping,-,30s,axes,(angular,velocity).
"4049473335000,","-0.33383787,","0.7324274,",-0.6264423,-,jumping,-,30s,axes,(angular,velocity).
"4049478370000,","-0.37232238,","0.3848451,",-0.59559363,-,jumping,-,30s,axes,(angular,velocity).
"4049483276000,","-0.410196,","0.24556783,",-0.54061574,-,jumping,-,30s,axes,(angular,velocity).
"4049488340000,","-0.42760566,","0.048563786,",-0.50915617,-,jumping,-,30s,axes,(angular,velocity).
"4049493282000,","-0.4578435,","-0.061391957,",-0.44806966,-,jumping,-,30s,axes,(angular,velocity).
"4049498370000,","-0.4859433,","-0.10903945,",-0.3943135,-,jumping,-,30s,axes,(angular,velocity).
"4049503346000,","-0.5143485,","-0.106901415,",-0.34391713,-,jumping,-,30s,axes,(angular,velocity).
"4049508329000,","-0.56169057,","-0.0693332,",-0.30848694,-,jumping,-,30s,axes,(angular,velocity).
"4049513469000,","-0.6133087,","-0.03268129,",-0.28160888,-,jumping,-,30s,axes,(angular,velocity).
"4049518413000,","-0.6737844,","-0.011301007,",-0.24190263,-,jumping,-,30s,axes,(angular,velocity).
"4049523344000,","-0.7470882,","0.011301007,",-0.23396139,-,jumping,-,30s,axes,(angular,velocity).
"4049528325000,","-0.818254,","0.020463986,",-0.23182335,-,jumping,-,30s,axes,(angular,velocity).
"4049533341000,","-0.91721416,","0.020463986,",-0.23060162,-,jumping,-,30s,axes,(angular,velocity).
"4049538704000,","-1.0033462,","-0.024129177,",-0.23273966,-,jumping,-,30s,axes,(angular,velocity).
"4049543357000,","-1.0864239,","-0.054367006,",-0.22907446,-,jumping,-,30s,axes,(angular,velocity).
"4049548274000,","-1.1890492,","-0.09407325,",-0.24862215,-,jumping,-,30s,axes,(angular,velocity).
"4049553337000,","-1.3081679,","-0.15943582,",-0.28893927,-,jumping,-,30s,axes,(angular,velocity).
"4049558415000,","-1.4679092,","-0.3145956,",-0.33841935,-,jumping,-,30s,axes,(angular,velocity).
"4049563441000,","-1.6398678,","-0.55863625,",-0.35643986,-,jumping,-,30s,axes,(angular,velocity).
"4049568544000,","-1.813659,","-0.9120218,",-0.3323107,-,jumping,-,30s,axes,(angular,velocity).
"4049573338000,","-2.0720549,","-1.3768903,",-0.27183503,-,jumping,-,30s,axes,(angular,velocity).
"4049578374000,","-2.4446826,","-2.0818288,",-0.21074851,-,jumping,-,30s,axes,(angular,velocity).
"4049583256000,","-2.9513955,","-2.5668557,",-0.17989981,-,jumping,-,30s,axes,(angular,velocity).
"4049588336000,","-3.2708778,","-3.6129625,",-0.06688975,-,jumping,-,30s,axes,(angular,velocity).
"4049593525000,","-3.8719695,","-4.260785,",0.18692477,-,jumping,-,30s,axes,(angular,velocity).
"4049598303000,","-4.056756,","-4.1276164,",0.56016344,-,jumping,-,30s,axes,(angular,velocity).
"4049603266000,","-3.7333028,","-3.347847,",0.8381071,-,jumping,-,30s,axes,(angular,velocity).
"4049608337000,","-3.1758883,","-2.0754147,",0.98807454,-,jumping,-,30s,axes,(angular,velocity).
"4049613302000,","-2.6294694,","-0.7724391,",1.0201449,-,jumping,-,30s,axes,(angular,velocity).
"4049618346000,","-2.0916026,","0.06047566,",0.9095783,-,jumping,-,30s,axes,(angular,velocity).
"4049623345000,","-1.5906931,","0.14080444,",0.7153232,-,jumping,-,30s,axes,(angular,velocity).
"4049628535000,","-1.1478158,","-0.42577308,",0.6017023,-,jumping,-,30s,axes,(angular,velocity).
"4049633361000,","-0.8979719,","-1.0369438,",0.6423248,-,jumping,-,30s,axes,(angular,velocity).
"4049638254000,","-0.86193085,","-0.73914695,",0.6478226,-,jumping,-,30s,axes,(angular,velocity).
"4049643383000,","-0.88025683,","0.52778757,",0.40469822,-,jumping,-,30s,axes,(angular,velocity).
"4049648366000,","-0.8686504,","1.6389514,",0.04428773,-,jumping,-,30s,axes,(angular,velocity).
"4049653335000,","-1.01312,","1.751656,",-0.13561209,-,jumping,-,30s,axes,(angular,velocity).
"4049658357000,","-1.4330899,","1.2253957,",-0.07696902,-,jumping,-,30s,axes,(angular,velocity).
"4049663332000,","-1.8234328,","0.79779,",0.032375857,-,jumping,-,30s,axes,(angular,velocity).
"4049668446000,","-1.8613064,","0.6423248,",-0.062002823,-,jumping,-,30s,axes,(angular,velocity).
"4049673345000,","-1.5885551,","0.6731735,",-0.29138273,-,jumping,-,30s,axes,(angular,velocity).
"4049678368000,","-1.1673635,","0.63407815,",-0.4718934,-,jumping,-,30s,axes,(angular,velocity).
"4049683283000,","-0.7687739,","0.50762904,",-0.52503866,-,jumping,-,30s,axes,(angular,velocity).
"4049688340000,","-0.61666846,","0.04337143,",-0.59650993,-,jumping,-,30s,axes,(angular,velocity).
"4049693318000,","-0.40591997,","-0.6065892,",-0.57757306,-,jumping,-,30s,axes,(angular,velocity).
"4049698422000,","-0.204029,","-1.2632693,",-0.42394048,-,jumping,-,30s,axes,(angular,velocity).
"4049703334000,","0.015271631,","-1.7033978,",-0.19975294,-,jumping,-,30s,axes,(angular,velocity).
"4049708334000,","0.2489276,","-1.806634,",0.020463986,-,jumping,-,30s,axes,(angular,velocity).
"4049713410000,","0.5296202,","-1.5952746,",0.20189096,-,jumping,-,30s,axes,(angular,velocity).
