#acceleration,force,along,the,x,y,z,axes,(including,gravity).
"#timestamp(ns),x,y,z(m/s^2)","0.20111294,","19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#datetime:,28/05/2013,10:34:59,-0.5650316,-,jogging,-,30s,(including,gravity).
##########################################,"0.20111294,","19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#activity:,3,-,jog,-,jogging,-,30s,(including,gravity).
#subject,id:,5,-0.5650316,-,jogging,-,30s,(including,gravity).
#first,name:,sub5,-0.5650316,-,jogging,-,30s,(including,gravity).
#last,name:,sub5,-0.5650316,-,jogging,-,30s,(including,gravity).
#age:,36,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#height(cm):,160,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#weight(kg):,50,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#gender:,female,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
"898817811000,","-0.24899697,","18.665197,",4.7309427,-,jogging,-,30s,(including,gravity).
"898827897000,","-0.20111294,","17.343597,",5.602432,-,jogging,-,30s,(including,gravity).
"898839222000,","-0.545878,","15.399506,",5.3821654,-,jogging,-,30s,(including,gravity).
"898852840000,","-1.4460979,","13.024457,",4.10845,-,jogging,-,30s,(including,gravity).
"898863263000,","-2.5091233,","10.266336,",2.1930888,-,jogging,-,30s,(including,gravity).
"898877831000,","-2.9783869,","4.0222588,",-1.1971009,-,jogging,-,30s,(including,gravity).
"898888876000,","-2.2122424,","0.47884035,",-2.0398598,-,jogging,-,30s,(including,gravity).
"898900625000,","-0.9864111,","-1.2066777,",-1.8579005,-,jogging,-,30s,(including,gravity).
"898912081000,","0.20111294,","-1.2641385,",-1.8674773,-,jogging,-,30s,(including,gravity).
"898923259000,","0.91937345,","-1.3024458,",-2.0398598,-,jogging,-,30s,(including,gravity).
"898937142000,","1.7525556,","-2.1164744,",-0.94810385,-,jogging,-,30s,(including,gravity).
"898951952000,","1.6472107,","-2.480393,",-0.25857377,-,jogging,-,30s,(including,gravity).
"898962115000,","1.1875241,","-2.4516625,",0.16280572,-,jogging,-,30s,(including,gravity).
"898973372000,","0.63206923,","-2.3080103,",0.11492168,-,jogging,-,30s,(including,gravity).
"898985562000,","0.17238252,","-2.087744,",-0.5554548,-,jogging,-,30s,(including,gravity).
"898995077000,","0.1436521,","-1.4077905,",-0.25857377,-,jogging,-,30s,(including,gravity).
"899007030000,","1.1204864,","-0.038307227,",0.16280572,-,jogging,-,30s,(including,gravity).
"899018962000,","2.078167,","1.9536686,",2.183512,-,jogging,-,30s,(including,gravity).
"899028668000,","2.0685902,","3.7349546,",5.2385135,-,jogging,-,30s,(including,gravity).
"899039427000,","1.8195933,","3.8019924,",6.2823853,-,jogging,-,30s,(including,gravity).
"899052831000,","1.1300632,","1.9536686,",3.4955344,-,jogging,-,30s,(including,gravity).
"899062704000,","0.92895025,","1.1204864,",0.35434186,-,jogging,-,30s,(including,gravity).
"899074351000,","5.995081,","6.033388,",-3.3901896,-,jogging,-,30s,(including,gravity).
"899085873000,","9.299079,","12.785037,",5.861006,-,jogging,-,30s,(including,gravity).
"899097548000,","4.223372,","16.16565,",0.61291564,-,jogging,-,30s,(including,gravity).
"899108094000,","-6.5696893,","17.84159,",-2.1643584,-,jogging,-,30s,(including,gravity).
"899118988000,","-12.325351,","13.196839,",1.1971009,-,jogging,-,30s,(including,gravity).
"899130127000,","-13.072341,","9.021352,",1.7812861,-,jogging,-,30s,(including,gravity).
"899142421000,","-5.9184666,","10.515334,",-0.38307226,-,jogging,-,30s,(including,gravity).
"899152132000,","-3.1028855,","13.551182,",-0.7565677,-,jogging,-,30s,(including,gravity).
"899163032000,","-0.7757214,","16.548721,",-1.3503298,-,jogging,-,30s,(including,gravity).
"899173520000,","1.5610195,","18.042704,",-0.2777274,-,jogging,-,30s,(including,gravity).
"899185831000,","3.572149,","18.789696,",0.9768343,-,jogging,-,30s,(including,gravity).
"899196693000,","3.074155,","19.057846,",-0.095768064,-,jogging,-,30s,(including,gravity).
"899206743000,","0.8331822,","17.697939,",-0.6799533,-,jogging,-,30s,(including,gravity).
"899218009000,","-0.92895025,","16.309301,",0.17238252,-,jogging,-,30s,(including,gravity).
"899228474000,","-0.7374141,","15.725117,",2.0685902,-,jogging,-,30s,(including,gravity).
"899238619000,","0.58418524,","15.820885,",3.7253778,-,jogging,-,30s,(including,gravity).
"899248605000,","1.6472107,","14.882358,",4.156334,-,jogging,-,30s,(including,gravity).
"899259558000,","1.6376339,","12.545617,",3.821146,-,jogging,-,30s,(including,gravity).
"899269839000,","0.20111294,","7.5561004,",2.5761611,-,jogging,-,30s,(including,gravity).
"899280964000,","-3.4955344,","5.659893,",2.6048915,-,jogging,-,30s,(including,gravity).
"899292542000,","-4.6926355,","4.185065,",2.7581203,-,jogging,-,30s,(including,gravity).
"899302782000,","-5.2768207,","2.8443117,",2.9496565,-,jogging,-,30s,(including,gravity).
"899312755000,","-5.1810527,","1.9728222,",2.6144683,-,jogging,-,30s,(including,gravity).
"899333582000,","-4.510676,","1.5801731,",2.2026656,-,jogging,-,30s,(including,gravity).
"899349380000,","-2.585738,","1.340753,",0.82360536,-,jogging,-,30s,(including,gravity).
"899359250000,","-0.7374141,","1.5897499,",-0.29688102,-,jogging,-,30s,(including,gravity).
"899368956000,","0.038307227,","1.9440918,",-0.41180268,-,jogging,-,30s,(including,gravity).
"899378660000,","0.50757074,","2.0398598,",-0.6512229,-,jogging,-,30s,(including,gravity).
"899388741000,","0.8523358,","2.1643584,",-1.1779473,-,jogging,-,30s,(including,gravity).
"899400208000,","1.532289,","2.4133554,",-1.5801731,-,jogging,-,30s,(including,gravity).
"899409354000,","2.2218192,","2.9592333,",-1.8100165,-,jogging,-,30s,(including,gravity).
"899419612000,","2.2601264,","3.8977604,",-2.72939,-,jogging,-,30s,(including,gravity).
"899429394000,","2.777274,","5.554548,",-3.5242648,-,jogging,-,30s,(including,gravity).
"899439481000,","4.2521024,","8.599973,",-2.825158,-,jogging,-,30s,(including,gravity).
"899449790000,","4.31914,","12.77546,",-0.7469909,-,jogging,-,30s,(including,gravity).
"899461962000,","3.6104562,","16.156073,",1.0726024,-,jogging,-,30s,(including,gravity).
"899473497000,","3.6391866,","17.851168,",-1.8195933,-,jogging,-,30s,(including,gravity).
"899485701000,","4.357447,","18.693928,",-4.903325,-,jogging,-,30s,(including,gravity).
"899496962000,","6.540959,","19.325996,",-4.405331,-,jogging,-,30s,(including,gravity).
"899506574000,","6.847417,","19.431341,",-3.371036,-,jogging,-,30s,(including,gravity).
"899516908000,","6.167464,","19.488802,",-1.532289,-,jogging,-,30s,(including,gravity).
"899529059000,","4.855441,","19.517532,",0.5746084,-,jogging,-,30s,(including,gravity).
"899538685000,","3.5625722,","19.52711,",2.2409728,-,jogging,-,30s,(including,gravity).
"899552038000,","2.719813,","19.536686,",3.5242648,-,jogging,-,30s,(including,gravity).
"899561743000,","2.3654714,","18.617311,",4.76925,-,jogging,-,30s,(including,gravity).
"899572060000,","2.1452048,","16.970102,",5.410896,-,jogging,-,30s,(including,gravity).
"899582255000,","1.484405,","14.729129,",4.721366,-,jogging,-,30s,(including,gravity).
"899591622000,","0.5267244,","12.315774,",2.7485435,-,jogging,-,30s,(including,gravity).
"899602517000,","-0.48841715,","9.586384,",0.36391866,-,jogging,-,30s,(including,gravity).
"899612554000,","-1.4748282,","6.14831,",-1.7238252,-,jogging,-,30s,(including,gravity).
"899622217000,","-2.1643584,","2.5953147,",-2.815581,-,jogging,-,30s,(including,gravity).
"899634737000,","-1.484405,","-0.05746084,",-3.1986535,-,jogging,-,30s,(including,gravity).
"899648447000,","-0.7565677,","0.80445176,",-2.825158,-,jogging,-,30s,(including,gravity).
"899659941000,","0.05746084,","1.0247183,",-2.0685902,-,jogging,-,30s,(including,gravity).
"899670269000,","0.59376204,","0.91937345,",-1.2354081,-,jogging,-,30s,(including,gravity).
"899680081000,","0.92895025,","-0.19153613,",-0.33518824,-,jogging,-,30s,(including,gravity).
"899691271000,","1.2449849,","-1.1587936,",0.8331822,-,jogging,-,30s,(including,gravity).
"899702708000,","1.3024458,","-2.27928,",1.8579005,-,jogging,-,30s,(including,gravity).
"899712333000,","0.6895301,","-3.371036,",2.1260512,-,jogging,-,30s,(including,gravity).
"899722968000,","-1.4556746,","-3.572149,",1.1109096,-,jogging,-,30s,(including,gravity).
"899734701000,","-1.1587936,","-1.9728222,",1.0151415,-,jogging,-,30s,(including,gravity).
"899744206000,","-0.2873042,","0.39264908,",1.5227122,-,jogging,-,30s,(including,gravity).
"899754977000,","0.22984336,","3.2082303,",3.2561142,-,jogging,-,30s,(including,gravity).
"899768656000,","0.32561144,","5.2480903,",5.659893,-,jogging,-,30s,(including,gravity).
"899778164000,","-0.22984336,","4.9320555,",4.711789,-,jogging,-,30s,(including,gravity).
"899789262000,","0.02873042,","4.0797195,",-0.5650316,-,jogging,-,30s,(including,gravity).
"899802525000,","9.931149,","12.679692,",-0.47884035,-,jogging,-,30s,(including,gravity).
"899813080000,","9.346964,","16.108189,",9.471462,-,jogging,-,30s,(including,gravity).
"899823810000,","-1.0342951,","17.822437,",3.9456444,-,jogging,-,30s,(including,gravity).
"899834367000,","-9.394848,","13.397953,",0.17238252,-,jogging,-,30s,(including,gravity).
"899844823000,","-11.511322,","9.816227,",0.19153613,-,jogging,-,30s,(including,gravity).
"899856485000,","-9.959879,","8.015787,",-0.9864111,-,jogging,-,30s,(including,gravity).
"899867832000,","-5.793968,","8.073248,",-0.08619126,-,jogging,-,30s,(including,gravity).
"899878541000,","-2.4229321,","10.01734,",0.45010993,-,jogging,-,30s,(including,gravity).
"899899206000,","-0.076614454,","14.355634,",1.1013328,-,jogging,-,30s,(including,gravity).
"899908760000,","0.7757214,","16.950949,",0.4405331,-,jogging,-,30s,(including,gravity).
"899919316000,","1.0055647,","18.243816,",0.30645782,-,jogging,-,30s,(including,gravity).
"899929391000,","-0.63206923,","18.89504,",0.22984336,-,jogging,-,30s,(including,gravity).
"899939121000,","-2.4133554,","19.220652,",1.7621324,-,jogging,-,30s,(including,gravity).
"899953112000,","-2.3463178,","18.02355,",2.6527755,-,jogging,-,30s,(including,gravity).
"899963587000,","-1.1300632,","16.587029,",2.681506,-,jogging,-,30s,(including,gravity).
"899977921000,","1.4556746,","14.853627,",2.5953147,-,jogging,-,30s,(including,gravity).
"899989098000,","4.8841715,","11.798626,",2.9113493,-,jogging,-,30s,(including,gravity).
"900002774000,","3.9839516,","9.576807,",2.5091233,-,jogging,-,30s,(including,gravity).
"900012963000,","1.9249382,","7.383718,",1.8962077,-,jogging,-,30s,(including,gravity).
"900023366000,","-0.17238252,","5.803545,",1.8674773,-,jogging,-,30s,(including,gravity).
"900033576000,","-1.6376339,","4.663905,",2.5474305,-,jogging,-,30s,(including,gravity).
"900043570000,","-2.4516625,","3.8881836,",2.777274,-,jogging,-,30s,(including,gravity).
"900053409000,","-2.5761611,","3.4380736,",2.5570073,-,jogging,-,30s,(including,gravity).
"900063726000,","-2.6144683,","3.1603463,",2.1260512,-,jogging,-,30s,(including,gravity).
"900078024000,","-4.012682,","2.2697031,",-0.095768064,-,jogging,-,30s,(including,gravity).
"900089332000,","-4.4436383,","1.1779473,",-0.8714894,-,jogging,-,30s,(including,gravity).
"900101016000,","-4.414908,","0.19153613,",-0.7469909,-,jogging,-,30s,(including,gravity).
"900112226000,","-3.9073372,","-0.24899697,",-0.1340753,-,jogging,-,30s,(including,gravity).
"900122214000,","-3.1124623,","-0.1340753,",0.8523358,-,jogging,-,30s,(including,gravity).
"900133803000,","-2.1452048,","0.35434186,",1.9440918,-,jogging,-,30s,(including,gravity).
"900142953000,","-1.5227122,","0.90021986,",2.2984335,-,jogging,-,30s,(including,gravity).
"900153136000,","-1.3024458,","1.6663644,",1.340753,-,jogging,-,30s,(including,gravity).
"900163859000,","-1.340753,","2.4899697,",-0.63206923,-,jogging,-,30s,(including,gravity).
"900176786000,","-0.076614454,","6.1770406,",-3.016694,-,jogging,-,30s,(including,gravity).
"900186373000,","1.7429788,","10.323798,",-2.7389667,-,jogging,-,30s,(including,gravity).
"900196257000,","2.2601264,","14.930242,",-1.4939818,-,jogging,-,30s,(including,gravity).
"900206763000,","3.763685,","17.238253,",-4.7405195,-,jogging,-,30s,(including,gravity).
"900219141000,","7.1347213,","18.387468,",-6.3685765,-,jogging,-,30s,(including,gravity).
"900228500000,","10.084377,","18.962078,",-3.8881836,-,jogging,-,30s,(including,gravity).
"900238505000,","11.626244,","19.249382,",-2.633622,-,jogging,-,30s,(including,gravity).
"900253238000,","11.415554,","19.393034,",-1.7908629,-,jogging,-,30s,(including,gravity).
"900262419000,","9.615114,","19.469648,",-0.93852705,-,jogging,-,30s,(including,gravity).
"900273454000,","6.933608,","19.507956,",0.51714754,-,jogging,-,30s,(including,gravity).
"900292991000,","1.5227122,","19.536686,",5.717354,-,jogging,-,30s,(including,gravity).
"900303308000,","-0.82360536,","19.191921,",6.3685765,-,jogging,-,30s,(including,gravity).
"900312921000,","-2.825158,","18.20551,",6.349423,-,jogging,-,30s,(including,gravity).
"900323353000,","-2.5378537,","15.68681,",4.3766007,-,jogging,-,30s,(including,gravity).
"900335370000,","-1.6376339,","14.106636,",2.719813,-,jogging,-,30s,(including,gravity).
"900347416000,","-0.8619126,","11.310209,",1.1875241,-,jogging,-,30s,(including,gravity).
"900358201000,","-0.2777274,","7.029376,",0.1340753,-,jogging,-,30s,(including,gravity).
"900369175000,","0.40222588,","3.016694,",-0.31603462,-,jogging,-,30s,(including,gravity).
"900380437000,","0.6991069,","1.3790601,",-0.5650316,-,jogging,-,30s,(including,gravity).
"900393272000,","-0.019153614,","-0.25857377,",-1.1492168,-,jogging,-,30s,(including,gravity).
"900403007000,","-0.641646,","-1.4748282,",-1.1204864,-,jogging,-,30s,(including,gravity).
"900413074000,","-1.0630256,","-2.930503,",-0.93852705,-,jogging,-,30s,(including,gravity).
"900423200000,","-1.0630256,","-3.9456444,",-0.45010993,-,jogging,-,30s,(including,gravity).
"900435634000,","-0.91937345,","-4.2425256,",-0.18195933,-,jogging,-,30s,(including,gravity).
"900447556000,","-0.63206923,","-3.5913026,",-0.39264908,-,jogging,-,30s,(including,gravity).
"900459861000,","-0.545878,","-2.4133554,",-0.7278373,-,jogging,-,30s,(including,gravity).
"900470582000,","-0.36391866,","-0.9959879,",-0.94810385,-,jogging,-,30s,(including,gravity).
"900485277000,","0.18195933,","1.5993267,",0.4213795,-,jogging,-,30s,(including,gravity).
"900497578000,","0.11492168,","3.6008794,",2.0398598,-,jogging,-,30s,(including,gravity).
"900509499000,","-0.10534488,","5.2959743,",2.834735,-,jogging,-,30s,(including,gravity).
"900519810000,","-0.18195933,","5.8226986,",1.283292,-,jogging,-,30s,(including,gravity).
"900533696000,","2.585738,","5.3725886,",-2.2409728,-,jogging,-,30s,(including,gravity).
"900543672000,","7.192182,","7.881712,",-1.340753,-,jogging,-,30s,(including,gravity).
"900553174000,","9.672575,","13.713987,",1.5227122,-,jogging,-,30s,(including,gravity).
"900563479000,","6.847417,","16.625336,",0.90979666,-,jogging,-,30s,(including,gravity).
"900578000000,","0.79487497,","16.893488,",-0.37349546,-,jogging,-,30s,(including,gravity).
"900587788000,","-2.9496565,","16.213533,",-1.8100165,-,jogging,-,30s,(including,gravity).
"900597637000,","-5.1906295,","15.409082,",-3.2369606,-,jogging,-,30s,(including,gravity).
"900607753000,","-5.0278234,","14.930242,",-2.2601264,-,jogging,-,30s,(including,gravity).
"900618567000,","-4.012682,","15.495274,",-0.8714894,-,jogging,-,30s,(including,gravity).
"900628351000,","-1.6376339,","18.013973,",2.030283,-,jogging,-,30s,(including,gravity).
"900638628000,","-1.340753,","18.780119,",2.7868507,-,jogging,-,30s,(including,gravity).
"900651742000,","-2.528277,","19.16319,",2.9113493,-,jogging,-,30s,(including,gravity).
"900662166000,","-4.5777135,","19.354727,",3.016694,-,jogging,-,30s,(including,gravity).
"900672424000,","-6.0142345,","19.440918,",3.3135753,-,jogging,-,30s,(including,gravity).
"900683718000,","-6.4068837,","18.684351,",3.1603463,-,jogging,-,30s,(including,gravity).
"900693518000,","-5.9280434,","17.84159,",2.5091233,-,jogging,-,30s,(including,gravity).
"900703370000,","-3.9360676,","17.745823,",2.327164,-,jogging,-,30s,(including,gravity).
"900713631000,","-0.8810662,","17.381905,",3.0550013,-,jogging,-,30s,(including,gravity).
"900727559000,","3.4955344,","13.081918,",2.6144683,-,jogging,-,30s,(including,gravity).
"900737690000,","2.767697,","10.065224,",1.7238252,-,jogging,-,30s,(including,gravity).
"900747537000,","1.3311762,","7.7572136,",1.1204864,-,jogging,-,30s,(including,gravity).
"900758456000,","0.20111294,","5.985504,",1.3599066,-,jogging,-,30s,(including,gravity).
"900769531000,","-0.25857377,","4.453215,",1.7046716,-,jogging,-,30s,(including,gravity).
"900779187000,","-0.38307226,","3.2465374,",1.9440918,-,jogging,-,30s,(including,gravity).
"900789277000,","-0.32561144,","2.4229321,",1.9536686,-,jogging,-,30s,(including,gravity).
"900799896000,","-0.22984336,","2.1164744,",1.5035586,-,jogging,-,30s,(including,gravity).
"900812079000,","-0.545878,","2.0973208,",1.0151415,-,jogging,-,30s,(including,gravity).
"900823005000,","-1.2449849,","2.0685902,",1.1204864,-,jogging,-,30s,(including,gravity).
"900834313000,","-1.8291701,","2.1260512,",1.9919758,-,jogging,-,30s,(including,gravity).
"900844145000,","-2.327164,","1.9728222,",2.5761611,-,jogging,-,30s,(including,gravity).
"900856248000,","-3.4763808,","1.0726024,",1.9153614,-,jogging,-,30s,(including,gravity).
"900868655000,","-3.8402996,","0.49799395,",1.7046716,-,jogging,-,30s,(including,gravity).
"900878986000,","-3.5913026,","0.1436521,",1.9057846,-,jogging,-,30s,(including,gravity).
"900889026000,","-2.6431987,","0.22026655,",2.3175871,-,jogging,-,30s,(including,gravity).
"900900408000,","-1.4460979,","0.79487497,",2.6431987,-,jogging,-,30s,(including,gravity).
"900912489000,","-0.36391866,","1.5897499,",2.4995465,-,jogging,-,30s,(including,gravity).
"900923130000,","0.15322891,","2.3175871,",1.6376339,-,jogging,-,30s,(including,gravity).
"900934693000,","-1.1300632,","5.0278234,",-2.9017725,-,jogging,-,30s,(including,gravity).
"900944297000,","-0.6512229,","8.820239,",-4.405331,-,jogging,-,30s,(including,gravity).
"900955217000,","-1.1683705,","14.18325,",-2.4995465,-,jogging,-,30s,(including,gravity).
"900969324000,","-2.767697,","16.864758,",-3.0454245,-,jogging,-,30s,(including,gravity).
"900978956000,","-0.5267244,","18.20551,",-5.1235914,-,jogging,-,30s,(including,gravity).
"900989076000,","5.0182467,","18.875887,",-5.2385135,-,jogging,-,30s,(including,gravity).
"901002718000,","11.291056,","19.37388,",-2.9400797,-,jogging,-,30s,(including,gravity).
"901012956000,","10.898406,","19.460072,",-2.384625,-,jogging,-,30s,(including,gravity).
"901024311000,","8.475474,","19.498379,",-0.89064306,-,jogging,-,30s,(including,gravity).
"901035754000,","4.960786,","19.517532,",1.3503298,-,jogging,-,30s,(including,gravity).
"901047547000,","1.2641385,","19.52711,",3.9073372,-,jogging,-,30s,(including,gravity).
"901058994000,","-1.541866,","19.536686,",5.3821654,-,jogging,-,30s,(including,gravity).
"901069214000,","-3.265691,","19.536686,",5.5641246,-,jogging,-,30s,(including,gravity).
"901083903000,","-3.4859576,","17.429789,",4.0797195,-,jogging,-,30s,(including,gravity).
"901093655000,","-2.4995465,","15.351622,",2.5474305,-,jogging,-,30s,(including,gravity).
"901107011000,","-1.3024458,","12.469003,",0.842759,-,jogging,-,30s,(including,gravity).
"901119368000,","-0.41180268,","8.456321,",-0.7374141,-,jogging,-,30s,(including,gravity).
"901129809000,","0.5554548,","4.232949,",-1.7046716,-,jogging,-,30s,(including,gravity).
"901140239000,","2.0685902,","0.41180268,",-2.9113493,-,jogging,-,30s,(including,gravity).
